"sleep_hrs","steps"
6.76666666666667,12592
5.78333333333333,6238
7.33333333333333,6509
7.4,6455
6.26666666666667,14005
8.7,9714
8.21666666666667,10148
9.03333333333333,9388
5.55,9116
6.7,6020
6.5,5966
6.26666666666667,13299
8.28333333333333,8464
9.18333333333333,8193
6.48333333333333,9714
7.58333333333333,9714
7.66666666666667,9116
8.16666666666667,8139
5.73333333333333,13407
8.93333333333333,5694
7.25,8953
7.26666666666667,12647
6.13333333333333,8410
8.9,9551
6.83333333333333,8953
7.66666666666667,9551
7.93333333333333,10203
7.2,6400
6.86666666666667,9551
6.48333333333333,9551
7.4,7270
8.76666666666667,8519
8.25,11398
6.38333333333333,9388
8.96666666666667,6129
6.01666666666667,5531
6.83333333333333,5694
5.83333333333333,12430
6,8193
6.03333333333333,14548
7.58333333333333,11995
6.13333333333333,11995
7.88333333333333,11886
7.88333333333333,6726
7.71666666666667,10909
8.03333333333333,7541
5.71666666666667,7161
6.41666666666667,10474
7.95,6509
6.38333333333333,5477
6.78333333333333,12592
9.03333333333333,6781
6.85,10420
7.75,10963
7.16666666666667,8736
7.9,12158
7.1,11017
6.68333333333333,6129
7.05,10257
7.9,6455
6.9,10474
8.78333333333333,5586
6.86666666666667,12755
6.28333333333333,12049
6.01666666666667,6672
7.95,9605
7.18333333333333,6238
7.48333333333333,11723
7.6,7867
5.6,7270
8.35,7595
5.61666666666667,6346
5.71666666666667,10637
7.46666666666667,6346
5.68333333333333,10691
8.1,9225
8.55,6563
6.15,13787
6.91666666666667,12538
5.8,5803
6.21666666666667,10909
5.68333333333333,6346
7.95,10691
7.61666666666667,9985
8.23333333333333,9877
6.76666666666667,7324
8.58333333333333,9985
6.76666666666667,9062
6.61666666666667,11886
8.03333333333333,8084
8.41666666666667,10691
7.26666666666667,8627
6.9,8410
6.06666666666667,11615
6.48333333333333,11560
7.06666666666667,10691
8.36666666666667,7432
6.36666666666667,9551
6.38333333333333,12321
7.25,9442
6.38333333333333,10420
6.41666666666667,12212
6.83333333333333,12701
6.93333333333333,7052
8.83333333333333,5694
8.36666666666667,7107
6.58333333333333,6238
8.03333333333333,8573
5.75,14113
6.23333333333333,5260
7.23333333333333,10094
7,11832
8.01666666666667,9334
8.9,5966
8.86666666666667,7107
6.68333333333333,11778
6.13333333333333,13353
6.43333333333333,5857
8.08333333333333,9768
8.78333333333333,6292
8.38333333333333,11289
5.71666666666667,12755
6.55,6889
8.2,9768
7.1,9822
7.31666666666667,6889
6.76666666666667,9605
9.06666666666667,5694
5.55,8845
5.75,11017
9.11666666666667,8519
7.16666666666667,12592
7.95,7270
6.01666666666667,10854
5.96666666666667,10311
5.73333333333333,10746
8.13333333333333,7813
6.41666666666667,10528
6.21666666666667,14874
7.13333333333333,12647
8.61666666666667,6618
5.65,10528
6.75,9388
8.15,8139
7.95,11072
6.86666666666667,8627
7.53333333333333,8790
8.28333333333333,9062
7.18333333333333,9768
6.83333333333333,6889
6.96666666666667,11723
5.73333333333333,11832
5.66666666666667,10311
7.75,7595
7.65,9442
6.08333333333333,10203
9.16666666666667,7813
7.26666666666667,7650
8.01666666666667,9714
6.8,10909
6.01666666666667,13027
5.75,6129
5.73333333333333,12864
5.73333333333333,12484
5.96666666666667,12810
8.63333333333333,6835
6.63333333333333,12918
7.51666666666667,12267
8.25,8682
7.53333333333333,8573
8.31666666666667,7052
5.61666666666667,13081
8.03333333333333,10746
5.58333333333333,9442
7.68333333333333,10637
8.01666666666667,10094
7.51666666666667,12375
8.55,10203
6.91666666666667,12375
8.31666666666667,11398
8.76666666666667,6129
6.45,8139
6.08333333333333,14928
7.25,9334
6.15,6889
7.05,5586
8.16666666666667,9822
6.08333333333333,11778
8.1,8030
6.76666666666667,8030
7.66666666666667,8464
7.53333333333333,9551
6.01666666666667,7215
5.95,14548
6.8,7161
8.51666666666667,6726
9.05,8302
6.85,7487
8.03333333333333,8682
6.01666666666667,9388
5.61666666666667,13353
7.2,5966
9.18333333333333,8030
7.6,10203
6.31666666666667,11017
7.81666666666667,6292
6.38333333333333,7921
7.31666666666667,12430
7.53333333333333,8464
8.16666666666667,10040
5.83333333333333,12375
6.48333333333333,10854
7.71666666666667,8573
5.68333333333333,6889
5.68333333333333,13896
6.56666666666667,13027
8.35,11398
6.01666666666667,13462
6.1,6618
6.85,10257
5.71666666666667,11941
7.76666666666667,6455
6.01666666666667,9062
8.35,7867
7.06666666666667,10528
7.81666666666667,11886
8.23333333333333,9659
5.88333333333333,12212
6.9,8573
8.83333333333333,6400
6.45,5966
8.25,9008
8.1,7270
7.23333333333333,11886
7.48333333333333,11289
8.86666666666667,5694
6.9,8627
6.03333333333333,14874
6.23333333333333,12049
8.7,7215
6.63333333333333,12647
7.33333333333333,11560
6.98333333333333,12430
8.63333333333333,9605
7.71666666666667,8627
7.61666666666667,6400
5.61666666666667,10311
8.35,8845
9.05,6075
6.43333333333333,9171
7.51666666666667,12592
8.7,7432
5.86666666666667,5857
6.48333333333333,13136
6.8,12267
6.08333333333333,6183
7.26666666666667,8410
5.95,7867
6.58333333333333,6346
6.08333333333333,5260
6.41666666666667,6563
9.11666666666667,5803
7.58333333333333,9116
8.76666666666667,6889
5.61666666666667,7487
7.16666666666667,9388
5.58333333333333,10746
8.96666666666667,9659
8.71666666666667,7704
8.78333333333333,7270
6.45,11452
6.13333333333333,8030
6.13333333333333,13516
5.61666666666667,13842
5.75,11452
6.2,11886
7.18333333333333,9551
6.28333333333333,14494
6.35,10040
8.43333333333333,10420
8.73333333333333,7052
5.93333333333333,7595
6.08333333333333,6998
6.15,11289
6.56666666666667,13244
5.78333333333333,14222
8.83333333333333,7378
8.9,9388
9.11666666666667,9116
8.58333333333333,6672
8.31666666666667,9496
8.03333333333333,7867
7.76666666666667,8084
7.25,12538
7.96666666666667,10474
6.26666666666667,12267
6.8,9062
7.23333333333333,11452
7.26666666666667,11452
6.3,10420
8.31666666666667,9062
7.55,9551
6.86666666666667,10420
7.13333333333333,9822
7.68333333333333,7921
6.03333333333333,14494
7.51666666666667,11560
9.28333333333333,7378
5.8,6183
5.8,12049
8.8,6998
6.06666666666667,9768
6.41666666666667,9171
6.21666666666667,14494
7.35,7270
8.71666666666667,9551
6.1,11506
6.78333333333333,5586
5.61666666666667,12592
5.95,7052
6.63333333333333,11615
5.78333333333333,11832
7.65,7921
7.51666666666667,6455
6.91666666666667,12592
6.8,8139
8.71666666666667,7758
5.95,12973
9.03333333333333,6020
6.15,6563
5.61666666666667,9659
7.96666666666667,6618
6.26666666666667,11126
5.55,7867
5.75,13842
7.9,10583
7.66666666666667,11778
9.2,7487
7.11666666666667,9768
7.18333333333333,6129
7.66666666666667,7650
6.26666666666667,11615
7.06666666666667,11180
7.26666666666667,9225
6.13333333333333,8682
6.45,7161
5.83333333333333,12104
5.95,10637
5.71666666666667,7378
8.45,10963
5.68333333333333,13624
6.36666666666667,10909
8.1,8302
7.66666666666667,8193
7.86666666666667,11941
5.71666666666667,7052
6.06666666666667,12810
7.8,6346
9.06666666666667,6075
8.08333333333333,9659
6.63333333333333,12049
6.78333333333333,10148
