"sleep_hrs","steps"
8.53333333333333,6541
8.11666666666667,6779
8.3,6731
6.7,11020
7.45,11496
5.03333333333333,10496
6.05,10162
7.68333333333333,6160
7.58333333333333,6064
6.15,9352
7.28333333333333,9019
6.7,11068
8.25,11068
8.45,10162
6.05,8971
7.41666666666667,5159
7.05,10019
5.75,9304
5.11666666666667,10734
6.78333333333333,10019
6.76666666666667,10782
7.05,11544
8.26666666666667,6684
5.11666666666667,10782
8.33333333333333,10829
7.53333333333333,7780
6.2,9447
8.33333333333333,13974
7.13333333333333,10591
7.76666666666667,6302
8.38333333333333,5064
8.33333333333333,5206
7.85,9066
8.03333333333333,7113
7.26666666666667,12688
6.83333333333333,8161
8.43333333333333,7684
8.43333333333333,12021
7,6731
7.58333333333333,4968
6.73333333333333,7160
8.58333333333333,11925
7.23333333333333,12878
5.65,9829
8.56666666666667,13164
7.98333333333333,6350
8.53333333333333,11639
7.13333333333333,6684
6.63333333333333,11973
7.93333333333333,5064
7.98333333333333,7065
7.28333333333333,10877
7.68333333333333,6493
8.13333333333333,8780
5.21666666666667,7780
8.43333333333333,8256
7.61666666666667,6636
8.2,12259
7.05,6588
7.35,12306
6.83333333333333,10257
8.33333333333333,6827
7.05,5540
7.26666666666667,12783
7.68333333333333,6636
7.55,12259
7.08333333333333,11353
8.38333333333333,11258
7.48333333333333,7875
8.35,11353
7.76666666666667,10115
5.08333333333333,8923
7.81666666666667,12259
5.46666666666667,9686
8.43333333333333,9304
8.58333333333333,12306
8.35,8018
7.5,10829
6.83333333333333,10639
8.3,11925
7.45,7541
7.28333333333333,5159
8.4,7589
7.45,6493
8.35,9590
8.08333333333333,4873
6.76666666666667,11449
6.6,10448
7.31666666666667,5969
5.61666666666667,7541
8.48333333333333,5731
6.76666666666667,11115
7.93333333333333,6541
7.4,13784
5.93333333333333,7351
7.13333333333333,11115
7.28333333333333,11210
6.33333333333333,7351
5.21666666666667,10877
7.55,5159
7.9,9972
7.05,13259
4.9,9400
8.3,7780
7.61666666666667,12640
7.26666666666667,11735
7.76666666666667,12402
8.13333333333333,8685
6.76666666666667,12068
8,14022
6.76666666666667,6874
8.16666666666667,12116
8.26666666666667,10591
6.01666666666667,8971
8.61666666666667,13355
5.01666666666667,9686
5.75,9876
5.35,10067
5.26666666666667,11115
6.01666666666667,7351
6.65,11735
7.21666666666667,8256
7.08333333333333,10639
8.61666666666667,11592
5.33333333333333,8637
6.86666666666667,8351
5.16666666666667,11020
8.58333333333333,12783
8.65,6398
6.38333333333333,7255
8.35,9781
5.61666666666667,9590
5.38333333333333,7494
8.61666666666667,12354
7.4,10686
7.95,12211
7.28333333333333,11449
8.08333333333333,11544
7.53333333333333,6302
7.95,9019
5.13333333333333,10448
8.51666666666667,7398
7.86666666666667,5064
5.33333333333333,11163
8.26666666666667,8923
7.4,8923
5.46666666666667,9352
6.28333333333333,10782
7.4,7732
7.45,13879
5.66666666666667,7637
8.58333333333333,7113
7.28333333333333,9114
7.05,8113
7.55,9781
6.95,10591
7.08333333333333,5969
5.43333333333333,8876
6.81666666666667,11544
7.05,13212
7.85,6541
6.05,8828
5.08333333333333,9352
8.13333333333333,11401
7.41666666666667,12592
6.1,9590
8.13333333333333,7398
8.11666666666667,6970
8.25,11639
