"sleep_hrs","steps"
7.55,9084
6.8,6725
8.05,7360
6.1,7178
6.2,10626
6.15,11760
6.03333333333333,13620
7.55,6316
7.26666666666667,6226
9.05,9946
5.75,13303
9.2,11533
8.45,11261
6.1,13530
8.43333333333333,11216
6.65,10218
7.15,5727
6.3,12985
7.4,9129
7.9,11488
5.68333333333333,12985
7.25,11171
5.75,12531
8.05,11443
6.28333333333333,12940
6.63333333333333,11670
7.95,7088
6.35,9492
8.08333333333333,11579
7.6,6316
7.48333333333333,6452
6.51666666666667,5545
7.96666666666667,11171
5.83333333333333,5727
6.31666666666667,8721
5.66666666666667,12804
8.36666666666667,11307
6.31666666666667,10762
6.13333333333333,7904
8.03333333333333,7995
6.96666666666667,7587
7.96666666666667,7995
6.41666666666667,5409
7.46666666666667,10490
7.95,11533
8.31666666666667,9356
6.08333333333333,7269
6.63333333333333,5500
8.23333333333333,9084
6.13333333333333,8086
6.48333333333333,5500
6.5,12169
8.21666666666667,8267
6.8,5590
8.08333333333333,11397
5.65,11307
7.63333333333333,6498
7.56666666666667,11443
6.08333333333333,7133
6.15,5545
7.63333333333333,9356
8.18333333333333,8131
5.95,11080
8.3,11443
9.31666666666667,11488
6.48333333333333,13121
6.96666666666667,7904
6.78333333333333,6679
7.75,7133
6.93333333333333,10898
8,9537
7.53333333333333,10581
7.66666666666667,6997
6.23333333333333,13031
6.03333333333333,6906
7.96666666666667,7450
6.13333333333333,13666
7.4,8948
6.83333333333333,5953
6.3,5454
7.73333333333333,6997
7.86666666666667,9583
5.68333333333333,11715
5.73333333333333,13393
8.1,7677
5.61666666666667,11352
8.51666666666667,11171
6.16666666666667,11896
5.71666666666667,11579
6.13333333333333,13620
8.23333333333333,11488
6.86666666666667,6906
5.95,6725
7.35,10944
9,9855
7.2,8494
5.88333333333333,12078
6.21666666666667,8358
8.23333333333333,11307
7.48333333333333,9265
7.33333333333333,8948
7.05,5727
7.46666666666667,9084
9.28333333333333,10898
7.83333333333333,6725
5.68333333333333,10898
6.15,11715
7.55,10671
6.65,5409
6.5,12032
6.61666666666667,12577
7.88333333333333,7496
7.48333333333333,6180
6.31666666666667,9038
6.06666666666667,7314
9.11666666666667,10082
7.35,6044
7.66666666666667,6770
7.73333333333333,10989
7.05,6090
7.81666666666667,9401
5.66666666666667,8403
5.86666666666667,12169
6,8403
5.81666666666667,5681
6.56666666666667,12668
6.8,5636
9.08333333333333,11579
6.23333333333333,10808
7.35,9038
7.7,9492
8,11488
5.71666666666667,13121
6.55,5364
6.36666666666667,10808
5.71666666666667,9129
7.8,11533
6.13333333333333,7587
8.41666666666667,11216
6.98333333333333,5681
8.76666666666667,11261
6.56666666666667,11397
5.83333333333333,11896
6.31666666666667,12259
6.28333333333333,13303
6.91666666666667,10898
5.73333333333333,8403
8.91666666666667,11352
7.93333333333333,7178
6.15,7541
6.73333333333333,10581
7.38333333333333,10808
8.98333333333333,10671
6.65,5454
8.18333333333333,9583
5.95,6498
7.76666666666667,9492
6.23333333333333,8857
6.43333333333333,9447
6.96666666666667,10762
5.65,12985
6.23333333333333,8267
5.73333333333333,13167
8.65,9537
7.18333333333333,8403
5.86666666666667,11987
7.9,11125
9.28333333333333,11760
7.31666666666667,8902
8.35,9628
7.18333333333333,8539
5.75,8539
5.88333333333333,6271
6.8,6452
5.73333333333333,11216
6.01666666666667,13711
7.18333333333333,8449
6.1,5545
6.08333333333333,7360
5.9,11080
7.63333333333333,11125
8.21666666666667,11533
6.36666666666667,9447
6.21666666666667,13439
7.66666666666667,9311
6.2,7950
6.61666666666667,11352
5.88333333333333,12622
6.65,10263
6.58333333333333,12032
9.15,10127
7.2,6180
7.06666666666667,11080
5.68333333333333,11352
5.8,5590
7.6,6770
5.83333333333333,13575
6.06666666666667,10989
8.28333333333333,8675
8.08333333333333,11533
5.66666666666667,8585
5.75,11715
5.96666666666667,8449
7.73333333333333,10626
8.56666666666667,9583
5.9,6271
6.68333333333333,10309
6.96666666666667,7723
6.98333333333333,7859
7.96666666666667,7178
6.35,10717
9.31666666666667,10898
6.9,7587
5.9,8358
6.58333333333333,11760
7.4,11261
6.8,6997
7.21666666666667,6226
6.51666666666667,13121
7.86666666666667,9492
7.9,7632
5.93333333333333,6090
7.1,5727
5.86666666666667,11896
8.15,8131
8.3,9401
6.3,9174
6.01666666666667,6679
7.28333333333333,8675
5.71666666666667,11851
7.73333333333333,7042
5.75,12441
7.56666666666667,6362
6.03333333333333,11080
8.63333333333333,11171
5.71666666666667,8993
9.13333333333333,9855
7.06666666666667,6044
8.1,9628
6.45,11034
9.2,11715
6.16666666666667,8403
7.75,6634
6.36666666666667,10717
8.83333333333333,11488
8.88333333333333,11443
7.31666666666667,10944
6.21666666666667,12849
7.63333333333333,6951
6.5,5409
6.96666666666667,7541
5.83333333333333,5863
6.55,12985
7.41666666666667,11443
5.95,8358
6.68333333333333,10354
5.9,10671
8.23333333333333,9492
5.78333333333333,13530
7.13333333333333,11125
9.26666666666667,10399
5.83333333333333,10581
6.73333333333333,6498
6.16666666666667,7677
5.71666666666667,12486
6.31666666666667,13348
7.81666666666667,10762
5.71666666666667,8857
6.38333333333333,11034
7.66666666666667,10626
8.25,8811
7.46666666666667,6180
9.08333333333333,9810
8.3,9628
7.76666666666667,11533
6.13333333333333,7768
7.7,10717
7.31666666666667,10898
6.21666666666667,13620
6.31666666666667,8902
5.75,8403
6.16666666666667,13620
7.9,11171
7.6,6452
6.23333333333333,13439
5.8,13348
7.46666666666667,6679
8.58333333333333,9628
7.7,6634
7.06666666666667,8131
7.26666666666667,8675
5.88333333333333,11987
8.86666666666667,9537
7.51666666666667,6634
5.83333333333333,5545
5.88333333333333,11125
8.3,9129
7.31666666666667,8993
6.8,6861
6.9,7541
9.13333333333333,11670
9.35,10989
7.68333333333333,10989
6.91666666666667,7178
5.65,9038
9.01666666666667,10808
8.41666666666667,11307
5.93333333333333,11216
9,10762
8.93333333333333,9583
7.53333333333333,6271
6.48333333333333,12985
7.95,7632
6.16666666666667,13121
6.76666666666667,5863
6.98333333333333,10944
5.96666666666667,10581
6.7,11670
6.13333333333333,7269
8.71666666666667,11307
6.63333333333333,10082
6,6452
9.28333333333333,10671
7.8,6906
7.03333333333333,10944
7.31666666666667,5953
6.38333333333333,12078
7.53333333333333,9311
6.13333333333333,8222
5.93333333333333,10717
8.95,9764
7.06666666666667,11034
6.91666666666667,5500
8.98333333333333,10762
9.31666666666667,10535
6.45,5454
9.28333333333333,11397
6.23333333333333,10671
5.75,12486
6.1,12214
5.93333333333333,11261
6.48333333333333,12169
8.15,7768
6.31666666666667,8993
5.73333333333333,12758
7.73333333333333,9447
6.56666666666667,12940
7.6,6362
7.06666666666667,8086
6.45,9719
6.21666666666667,11806
6.73333333333333,10445
6.28333333333333,10671
6.55,12849
6.78333333333333,6362
6.93333333333333,7859
9.05,10581
7.66666666666667,10989
5.73333333333333,12940
7.25,8675
7.05,7995
7.38333333333333,11034
8.28333333333333,9174
9.33333333333333,11261
8.23333333333333,11397
9.28333333333333,10309
6,12032
5.65,12622
7.61666666666667,10671
9.25,11760
6.16666666666667,5545
6.13333333333333,5545
6.16666666666667,13666
5.8,5636
8.35,9401
7.76666666666667,11171
5.88333333333333,10535
6.7,6044
9.18333333333333,11715
6.9,7405
6.43333333333333,12123
8.01666666666667,11397
6.06666666666667,5590
8.86666666666667,11443
5.95,12169
6.98333333333333,5863
6.25,13348
7.68333333333333,6906
9.06666666666667,11624
6.58333333333333,5545
7.83333333333333,7360
8,9628
8.83333333333333,11352
6.78333333333333,10581
9.21666666666667,11579
6.83333333333333,10671
8.56666666666667,11307
6.76666666666667,6226
5.96666666666667,8222
6.56666666666667,12259
7.13333333333333,8449
7.33333333333333,10808
7.66666666666667,6815
6.01666666666667,8403
6.68333333333333,12395
5.65,8494
8.91666666666667,9764
8.31666666666667,9492
6.25,5500
8.05,8176
6.16666666666667,11942
8.21666666666667,8222
5.71666666666667,13348
7,8086
6.63333333333333,12441
7.06666666666667,5590
6.7,10399
7.41666666666667,10944
7.4,6498
7.76666666666667,10671
7.41666666666667,6044
6.61666666666667,10263
7.68333333333333,6452
5.96666666666667,11080
5.83333333333333,11125
6.13333333333333,11806
6.91666666666667,7405
7.51666666666667,9220
5.95,10535
6.06666666666667,7360
7.38333333333333,11397
6.8,6770
7.26666666666667,10762
6.13333333333333,7995
5.86666666666667,13620
6.56666666666667,9991
7.73333333333333,6770
5.83333333333333,6044
8.88333333333333,11488
7.73333333333333,6951
7.46666666666667,6452
7.93333333333333,11397
7.9,6906
8.73333333333333,11352
6.65,11533
6.06666666666667,13575
6.85,7360
6.23333333333333,8403
6.3,8766
6.55,12123
7.95,7269
6.08333333333333,7541
7.93333333333333,9537
6.23333333333333,13620
7.48333333333333,10671
7.15,6226
7.61666666666667,6770
6.2,10717
6.16666666666667,7950
8.23333333333333,8630
6.61666666666667,11715
5.95,6634
6.58333333333333,12804
6.58333333333333,12758
5.93333333333333,5545
9.05,10535
7.83333333333333,7496
9.13333333333333,10762
7.1,5999
5.86666666666667,12668
6.36666666666667,13439
7.73333333333333,7178
6.21666666666667,8449
7.96666666666667,9628
5.78333333333333,13303
8.28333333333333,11397
7.81666666666667,11125
5.88333333333333,8358
7.35,11307
9.05,10717
6.41666666666667,9537
5.73333333333333,13257
7.8,6679
7.83333333333333,7269
7.51666666666667,9129
9.26666666666667,10127
9.06666666666667,9855
6.96666666666667,7950
7.73333333333333,10717
7.88333333333333,11443
6.48333333333333,5409
8.78333333333333,11443
6.06666666666667,13620
6.01666666666667,7269
9.11666666666667,10762
5.83333333333333,10717
6.48333333333333,12940
6.83333333333333,5590
7.21666666666667,5817
5.71666666666667,9356
6.25,8857
6.3,13167
6.45,13167
7.9,9447
5.66666666666667,8222
7.75,7224
5.88333333333333,12259
6.65,5863
6.5,9764
6.5,5364
7.73333333333333,7224
5.73333333333333,10989
