"sleep_hrs","steps"
6.43333333333333,8139
9.13333333333333,12696
6.86666666666667,6661
6.03333333333333,7060
7,6980
7,8859
8.71666666666667,12736
8.26666666666667,11937
8.56666666666667,12976
6.65,10018
7.58333333333333,11337
7.98333333333333,11057
5.53333333333333,6301
5.55,6221
6.75,8619
7.13333333333333,11457
7.66666666666667,10857
6.55,9778
7.95,11457
7.16666666666667,9378
8.06666666666667,12016
8.11666666666667,11976
7.71666666666667,10977
5.85,9299
7.65,8699
6.06666666666667,5661
7.78333333333333,10697
6.65,8179
6.53333333333333,9738
8.98333333333333,12456
7.25,11497
7.58333333333333,10697
7.85,11537
7.98333333333333,9299
6.76666666666667,10498
7.01666666666667,9658
8.65,13096
7.46666666666667,10657
8.03333333333333,11937
8.31666666666667,12496
7.98333333333333,9978
7.01666666666667,6900
7.18333333333333,11537
7.03333333333333,11537
6.68333333333333,8419
8.01666666666667,9898
5.56666666666667,6301
7.78333333333333,11377
5.53333333333333,6421
6.06666666666667,5541
6.25,9259
6.61666666666667,5701
7.01666666666667,7980
7.65,10618
6.46666666666667,9418
6.11666666666667,8979
8.51666666666667,12616
6.03333333333333,7420
6.16666666666667,7460
6.01666666666667,7220
6.11666666666667,7460
6.13333333333333,5382
7.33333333333333,8739
7.05,9818
6.73333333333333,8299
8.3,12016
8.5,13695
5.93333333333333,7020
6.43333333333333,5501
6.45,8139
6.83333333333333,7540
8.96666666666667,13575
6.31666666666667,5501
7.63333333333333,10338
6.21666666666667,7620
6.01666666666667,5581
7.18333333333333,9578
7.01666666666667,9458
5.7,6461
7.35,9698
9.03333333333333,13255
6,6940
8.88333333333333,13695
6.56666666666667,5581
6.38333333333333,8299
6.43333333333333,7540
6.93333333333333,9219
7.25,9658
6.56666666666667,9698
6.78333333333333,10737
6.15,7420
9.18333333333333,12936
7.95,11617
8.75,13295
6.78333333333333,6621
7.03333333333333,6940
5.8,9059
7.21666666666667,8459
5.6,8779
5.38333333333333,6820
6.73333333333333,10697
5.83333333333333,6780
6.88333333333333,11137
6.96666666666667,7140
9.18333333333333,13895
6.2,8059
5.81666666666667,5901
6.38333333333333,5461
5.78333333333333,6820
8.4,12656
8.91666666666667,12416
6.8,8499
8.4,12616
7.46666666666667,10018
7.6,10897
7.08333333333333,11337
5.35,7260
7.2,9538
6.28333333333333,9259
8.03333333333333,10138
6.68333333333333,9898
8.48333333333333,13935
7.16666666666667,9738
5.95,6780
5.86666666666667,6661
6.86666666666667,9099
7.58333333333333,8619
8.16666666666667,11577
6.15,7820
7.6,11417
6.65,10258
8.71666666666667,13575
8.16666666666667,11537
6.95,7740
6.36666666666667,9418
6.68333333333333,8259
5.28333333333333,8059
5.98333333333333,5661
6.33333333333333,8139
6.18333333333333,9059
5.73333333333333,6621
7.05,9099
8.01666666666667,10018
7.71666666666667,8899
6.33333333333333,5382
7.91666666666667,10218
8.56666666666667,12896
6.63333333333333,10498
5.23333333333333,7140
7.73333333333333,11297
6.83333333333333,6181
7.01666666666667,8139
6.83333333333333,7060
7.85,10977
9.18333333333333,12776
7.33333333333333,8659
5.66666666666667,5981
8.21666666666667,12136
5.73333333333333,6661
7.91666666666667,9139
5.58333333333333,6061
7.11666666666667,8339
6.2,7780
7.95,10378
8.3,12136
8.51666666666667,12336
6.48333333333333,7780
7.93333333333333,11257
8.06666666666667,11657
6.4,5661
6.75,10538
6.11666666666667,5621
8.16666666666667,12136
6.66666666666667,9858
6.16666666666667,9019
7.08333333333333,8139
7.08333333333333,11417
7.08333333333333,8419
9.05,14055
6.6,9738
7.75,10777
6.41666666666667,5342
8.33333333333333,13375
6.26666666666667,9019
9.03333333333333,14015
6.46666666666667,8179
8.63333333333333,12696
6.58333333333333,9818
5.28333333333333,7220
7.9,11377
5.83333333333333,9299
6.63333333333333,5661
5.86666666666667,9339
7.16666666666667,9618
7.56666666666667,10138
7.45,10418
7.75,10857
8.18333333333333,12176
5.78333333333333,9059
6.25,7780
8.43333333333333,12336
6.56666666666667,9458
5.85,6940
6.96666666666667,7220
8.23333333333333,13375
7.76666666666667,8819
7.95,11417
9.05,13176
7.65,9019
5.6,8859
8.3,11976
6.08333333333333,5422
7.33333333333333,8499
6.83333333333333,6501
8.51666666666667,12376
7.15,8419
5.25,8020
7.16666666666667,8379
6.71666666666667,8979
7.55,10697
6.95,7660
6.76666666666667,10777
6.41666666666667,8419
5.21666666666667,7740
6.66666666666667,10178
6.18333333333333,9219
7.38333333333333,10018
6.65,8059
7.41666666666667,8539
8.41666666666667,12656
6.95,11417
9.21666666666667,12896
6.33333333333333,7860
9.11666666666667,13096
5.26666666666667,7860
5.61666666666667,6301
6.88333333333333,6461
9,12336
8.18333333333333,11976
6.35,9339
8.51666666666667,14055
7.4,11297
5.23333333333333,7780
6.53333333333333,5581
9.05,13575
8.51666666666667,12296
6.96666666666667,7100
6.88333333333333,9219
5.96666666666667,9219
7.31666666666667,9818
7.4,11537
8.5,12776
7.11666666666667,8379
8.58333333333333,13775
5.26666666666667,8259
8.41666666666667,12056
6.35,7460
7.96666666666667,9538
8.38333333333333,12456
7.6,10538
7.4,8699
7.98333333333333,10218
7.55,11377
7.06666666666667,11497
6.78333333333333,8659
5.66666666666667,6181
7.91666666666667,9219
8.4,13216
7.26666666666667,9538
8.41666666666667,13096
6.45,5621
5.45,6661
8.61666666666667,13935
6.4,9139
6.93333333333333,7940
7.18333333333333,9818
9.2,12776
6.31666666666667,7900
7.63333333333333,11337
7.91666666666667,10018
6.88333333333333,7820
5.65,8819
5.33333333333333,8459
5.63333333333333,6301
6.81666666666667,8699
5.25,7300
8.95,13255
5.25,7380
5.88333333333333,6940
7.93333333333333,10937
6.08333333333333,8939
6.2,9059
5.96666666666667,7220
8.23333333333333,11777
6.36666666666667,7740
7.16666666666667,10018
6.95,9378
7.01666666666667,6860
5.5,6221
6.81666666666667,10737
7.21666666666667,8419
6.85,7260
6.71666666666667,6101
6.01666666666667,5661
7.9,10138
9.08333333333333,14055
6.8,10977
6.4,7540
7.25,8339
7.08333333333333,8219
5.81666666666667,6621
6.56666666666667,7940
7.06666666666667,11577
7.2,10098
5.88333333333333,6860
9.03333333333333,13415
8.68333333333333,12776
7.9,10498
5.53333333333333,6341
6.93333333333333,11097
7.01666666666667,11217
7.01666666666667,9219
6.38333333333333,9259
6.28333333333333,8099
7.23333333333333,11457
5.38333333333333,8579
6.76666666666667,6021
7.21666666666667,8539
8.56666666666667,12696
7,9179
7.15,9978
6.86666666666667,7780
5.36666666666667,6541
8.26666666666667,12056
8.96666666666667,12496
6.11666666666667,8939
6.8,11137
7.33333333333333,9738
8.03333333333333,9658
6.83333333333333,9099
7.43333333333333,10618
8.41666666666667,12176
7,6820
6.2,5382
5.26666666666667,7180
6.6,5821
7.63333333333333,10977
7.9,10697
7.16666666666667,9698
6.4,7740
6.55,8699
8.06666666666667,11377
7.93333333333333,11697
5.68333333333333,8899
5.28333333333333,8379
8.58333333333333,13895
5.81666666666667,9219
5.53333333333333,8699
6.85,8819
5.38333333333333,6461
8.45,12176
6.81666666666667,7300
7.26666666666667,11537
7.53333333333333,10498
8.53333333333333,13695
8.63333333333333,12816
7.65,8979
6.88333333333333,11297
5.23333333333333,8020
6.93333333333333,9179
7.91666666666667,11337
6.88333333333333,11377
5.6,8819
5.21666666666667,7980
6.81666666666667,6181
6.6,8579
8.3,13535
7.38333333333333,8539
7.46666666666667,11337
7.66666666666667,10937
6.56666666666667,9818
8.8,12776
5.33333333333333,7340
7.83333333333333,11457
7.03333333333333,8939
6,9059
8.56666666666667,13935
6.58333333333333,8059
6.26666666666667,7780
7.63333333333333,10897
8.11666666666667,11417
8.53333333333333,13935
6.2,9259
5.56666666666667,6421
7.78333333333333,10857
7.41666666666667,11537
8.85,12336
8.6,13775
9.1,13096
9.01666666666667,13735
6.85,6621
5.3,8499
8.13333333333333,11537
6.93333333333333,6581
8.71666666666667,12896
6.21666666666667,7540
6.55,7940
8.21666666666667,12216
6.91666666666667,11097
6.68333333333333,10178
9.15,13735
6.65,8419
7.11666666666667,11497
8.25,11897
6.8,6581
7.55,11217
6.31666666666667,5581
6.96666666666667,9259
7.11666666666667,8179
6.43333333333333,8099
5.75,6741
5.21666666666667,7180
6.61666666666667,9938
5.75,9099
7.86666666666667,9139
5.25,6940
6.63333333333333,8139
5.55,8979
6.51666666666667,9418
6.45,9339
7.75,8979
6.6,8459
5.58333333333333,6261
8.23333333333333,13415
8.21666666666667,11897
6.88333333333333,7260
9.13333333333333,13575
5.73333333333333,5781
6.31666666666667,9099
6.98333333333333,8819
8.03333333333333,9978
5.96666666666667,7020
7.11666666666667,9418
7.31666666666667,8659
8.31666666666667,11817
8.41666666666667,13295
8.75,13056
8.96666666666667,12216
6.8,6461
5.76666666666667,8859
6.96666666666667,6780
6.35,9099
5.7,5861
7.81666666666667,11177
8.75,12976
7.86666666666667,10258
8.53333333333333,12656
9,12616
7.21666666666667,8299
6.45,7620
5.73333333333333,8939
6.86666666666667,8579
7.81666666666667,9179
6,5461
