"sleep_hrs","steps"
8.76666666666667,9373
6.41666666666667,7885
7.1,8532
6.8,8403
6.76666666666667,10020
5.48333333333333,11960
6.13333333333333,6915
6.4,6527
7.23333333333333,9761
5.35,13771
7.76666666666667,11572
7.95,10861
7.98333333333333,10796
7.13333333333333,9826
6.41666666666667,4586
5.28333333333333,13319
7.85,9373
6.51666666666667,11443
5.45,13383
7.55,10731
5.3,12801
6.63333333333333,11249
5.3,13254
6.28333333333333,11896
6.65,8273
8.08333333333333,9567
6.33333333333333,11766
6.36666666666667,6915
7.8,7303
5.78333333333333,4263
7.95,10731
6,4586
8.8,9244
5.45,13125
7.78333333333333,10925
8.86666666666667,10278
7.85,8855
7,8855
6.2,8661
6.93333333333333,8855
5.88333333333333,3940
7.1,9890
7.53333333333333,11637
6.86666666666667,9438
6.75,8467
5.75,4134
8.8,9373
7.7,8920
6.2,4198
5.55,12478
7.65,8985
6.1,4392
6.73333333333333,11119
8.05,10990
6.38333333333333,7368
7.81666666666667,11313
6.1,8338
6.06666666666667,4328
6.61666666666667,9438
7.66666666666667,8920
8.86666666666667,10667
7.9,11249
5.71666666666667,11313
5.33333333333333,13513
7.96666666666667,8855
7.58333333333333,7821
6.73333333333333,8338
7.81666666666667,10408
6.76666666666667,9567
7.01666666666667,9955
7.45,8209
5.58333333333333,13448
7.75,8144
7.16666666666667,8597
5.45,13771
8.41666666666667,9308
6.28333333333333,5039
5.86666666666667,4069
7.51666666666667,8209
7.25,9632
6.28333333333333,11960
7.18333333333333,8726
6.18333333333333,11055
7.98333333333333,10731
8.1,12154
7.58333333333333,11831
5.58333333333333,13965
5.71666666666667,11378
7.93333333333333,8144
6.11666666666667,7885
8.93333333333333,10473
8.3,9761
7.23333333333333,9114
7.83333333333333,12413
7.53333333333333,9050
7.65,10925
8.33333333333333,9438
8.35,9308
6.33333333333333,4586
8.7,9373
8.36666666666667,10408
6.11666666666667,7821
6.8,10408
7.88333333333333,11960
7.16666666666667,10084
6.1,3940
5.73333333333333,12284
5.16666666666667,12801
8.6,8661
6.11666666666667,6139
6.66666666666667,9308
7.15,8532
8.76666666666667,9826
6.28333333333333,5298
7.9,7950
6.96666666666667,10473
6.31666666666667,5751
8.56666666666667,9502
8.41666666666667,9114
7.85,12542
8.7,9114
5.95,4522
5.36666666666667,12930
5.98333333333333,4457
7.78333333333333,11766
8.86666666666667,10343
6.75,9308
8.31666666666667,9567
7.53333333333333,11443
5.45,13577
5.93333333333333,3810
6.4,10278
7.3,9373
5.66666666666667,11637
8.58333333333333,8726
7.96666666666667,10796
6.2,4522
8.45,10861
7.56666666666667,11184
5.96666666666667,12154
5.3,12607
7.8,10408
8.46666666666667,9114
7.91666666666667,10990
7.91666666666667,8403
7.11666666666667,8661
6.78333333333333,9955
7.1,10278
7.96666666666667,10084
5.73333333333333,4004
7.98333333333333,9632
6.13333333333333,7432
8.36666666666667,9567
6.78333333333333,9244
6.98333333333333,9502
6.78333333333333,10214
5.41666666666667,13383
7.16666666666667,8985
7.8,9567
6.83333333333333,9050
7.83333333333333,12284
7.81666666666667,10667
6.2,11960
8.81666666666667,9308
8.95,9696
6.36666666666667,9114
8.66666666666667,9179
6.41666666666667,6915
6.15,7303
8.7,10861
5.46666666666667,14095
8.05,9114
6.01666666666667,4328
6.15,8532
8.83333333333333,10667
7.58333333333333,10667
5.63333333333333,11572
6.91666666666667,9502
5.56666666666667,13642
7.23333333333333,9438
7.18333333333333,8855
6.78333333333333,11055
5.2,12866
6.86666666666667,9826
5.81666666666667,12284
8.15,9826
6.38333333333333,6268
7.18333333333333,10602
6.66666666666667,11055
6.26666666666667,4457
7.83333333333333,7950
5.43333333333333,13901
8.03333333333333,10537
7.16666666666667,9179
7.76666666666667,11637
7.83333333333333,9179
7.66666666666667,11960
7.78333333333333,9114
7.8,10020
8.53333333333333,9632
6.1,6850
8.95,9890
8.53333333333333,8791
8.61666666666667,8855
7.95,8403
6.41666666666667,10149
8.38333333333333,10408
8.66666666666667,8726
7.18333333333333,9050
6,11960
7.76666666666667,10861
6.58333333333333,8209
6.36666666666667,6527
8.46666666666667,9567
8.25,8726
6.11666666666667,5815
6.36666666666667,4586
7.7,12154
7.63333333333333,8920
8.71666666666667,9502
6.86666666666667,9373
6.36666666666667,7821
7.06666666666667,9179
5.43333333333333,12090
7.93333333333333,8273
5.21666666666667,12736
6.1,7044
6.33333333333333,10602
8.2,10731
7.05,9308
8.71666666666667,9761
6.13333333333333,5363
8.73333333333333,9696
8.85,10602
5.45,11896
6.28333333333333,9050
8.05,7691
6.45,10149
6.51666666666667,11378
5.96666666666667,11184
8.88333333333333,10473
5.23333333333333,13125
6.48333333333333,8144
5.96666666666667,3940
7.2,8661
6.21666666666667,4845
6.63333333333333,11313
7.23333333333333,9050
8.7,9890
8.75,10149
8.8,9567
5.5,13836
7.43333333333333,10667
8.15,9890
8.16666666666667,10020
6.4,7432
6.88333333333333,8726
5.46666666666667,12801
5.41666666666667,13513
7.16666666666667,10214
6.76666666666667,9244
8.8,10602
7.26666666666667,10020
7.8,9244
6.1,6139
6.55,9696
8.9,9696
5.63333333333333,11637
7.28333333333333,8791
7.16666666666667,10149
8.03333333333333,10408
5.36666666666667,13901
8.73333333333333,9308
8.48333333333333,9114
5.61666666666667,13965
7.9,10731
7.96666666666667,7303
5.58333333333333,13642
5.3,13513
7.85,7821
6.75,9632
7.65,7691
7.28333333333333,8920
7.05,9179
8.06666666666667,12284
7.98333333333333,9567
6.33333333333333,7691
5.8,4328
6.33333333333333,10667
8.33333333333333,9373
7.16666666666667,9308
7.75,8079
7.15,8661
7.66666666666667,11896
7.11666666666667,10473
6.91666666666667,10473
7.38333333333333,8403
6.36666666666667,9308
7.85,10278
7.81666666666667,10925
6.23333333333333,10796
7.76666666666667,10214
8.85,9632
6.1,6656
5.53333333333333,13060
8.3,8726
5.35,13254
6.41666666666667,4845
8.35,10473
8.81666666666667,10020
6.35,11896
