"sleep_hrs","steps"
7.08333333333333,9745
6.18333333333333,7110
6.21666666666667,7746
6.33333333333333,7609
8.41666666666667,11289
5.7,6564
5.8,6474
7.88333333333333,10881
8.23333333333333,12698
8.23333333333333,12243
8.56666666666667,12198
7.61666666666667,10971
5.23333333333333,5701
7.38333333333333,9836
8.35,12652
7.68333333333333,12107
8.63333333333333,12562
6.25,7473
7.68333333333333,10381
8.53333333333333,12880
5.73333333333333,6564
5.8,6746
5.36666666666667,5474
8.11666666666667,12107
5.25,5747
6.88333333333333,9381
7.93333333333333,12289
8.03333333333333,11517
6.4,8336
6.71666666666667,8427
6.45,8018
6.66666666666667,8427
5.35,5156
8.41666666666667,11108
8.2,12743
7.35,10063
6.31666666666667,7700
5.2,5338
7.11666666666667,9745
6.45,8518
5.06666666666667,5338
6.93333333333333,8745
5.35,5565
7.85,12425
8.28333333333333,12334
5.8,6792
8.18333333333333,12562
6.33333333333333,7564
5.5,5519
7.56666666666667,10108
6.88333333333333,8563
8.1,12016
8.08333333333333,12516
8.46666666666667,12607
6.51666666666667,8336
5.78333333333333,7019
6.08333333333333,7519
8.21666666666667,11744
7.3,10426
7.61666666666667,11153
6.1,7382
5.96666666666667,7291
6.13333333333333,7837
8.45,12834
7.06666666666667,9608
5.38333333333333,6065
5.08333333333333,5247
6.16666666666667,7382
8.35,10608
6.68333333333333,8109
7.73333333333333,12380
8.15,12107
8.65,12652
6.08333333333333,7291
6.05,7110
8.23333333333333,11789
7.83333333333333,10835
7.08333333333333,9154
6.86666666666667,8927
7.81666666666667,12289
7.23333333333333,9972
7.01666666666667,9608
5.6,5747
7.01666666666667,9745
7.95,11698
6.06666666666667,7064
8.4,11789
8.28333333333333,11335
5.3,5111
6.53333333333333,7927
5.65,6383
7.38333333333333,9745
6.26666666666667,7746
7.75,10926
5.71666666666667,6201
5.88333333333333,7110
8,11835
5.7,6292
7.51666666666667,10154
6.98333333333333,9063
6.83333333333333,9018
5.33333333333333,5701
5.53333333333333,5656
8.1,11607
6.98333333333333,9699
7.33333333333333,10335
8.41666666666667,12652
5.18333333333333,4929
8.21666666666667,11607
7.25,9836
6.31666666666667,8018
8.55,12198
5.6,5701
8.53333333333333,12243
7.93333333333333,12471
8.2,11744
7.05,9063
8.13333333333333,12334
6.16666666666667,7564
6.35,7973
8.21666666666667,11199
7.93333333333333,11562
7.81666666666667,11289
5.06666666666667,5201
7.65,10562
5.86666666666667,6837
7.4,10335
7.31666666666667,9563
7.55,10244
8.26666666666667,11517
6.56666666666667,8745
7.43333333333333,10381
6.66666666666667,8972
8.5,12062
6.98333333333333,9563
7.6,10653
6.95,9200
7.16666666666667,9245
5.8,6564
6.08333333333333,6792
7.76666666666667,12198
8.63333333333333,13061
6.83333333333333,9063
5.45,5519
6.26666666666667,7791
8.05,12016
8.26666666666667,12062
7.48333333333333,10244
8.23333333333333,12743
7.28333333333333,10017
6.45,8382
7.91666666666667,12380
8.21666666666667,11017
8.38333333333333,10971
5.46666666666667,6383
8.46666666666667,12016
7.78333333333333,12380
5.36666666666667,5610
5.81666666666667,7110
8.15,11880
7.11666666666667,9336
7.11666666666667,9290
7.06666666666667,9109
8.21666666666667,11244
7.51666666666667,10517
5.81666666666667,6564
7.81666666666667,11017
6.43333333333333,8155
6.51666666666667,8291
6.21666666666667,7564
7.95,11426
7.96666666666667,11698
6.4,8018
7.05,8972
8.03333333333333,12243
5.96666666666667,7382
5.76666666666667,6474
7.48333333333333,10335
6.53333333333333,8064
5.5,6292
5.16666666666667,5701
6.85,8563
7.21666666666667,10108
7.25,9881
6.16666666666667,7064
7.01666666666667,9336
6.1,7428
5.6,6610
8.18333333333333,12016
8.26666666666667,12107
7.31666666666667,9699
8.26666666666667,10835
5.53333333333333,6201
8.36666666666667,10699
7.85,11925
6.9,9018
6.15,6973
7.96666666666667,11426
8.35,12516
8.2,11789
6.13333333333333,7337
5.16666666666667,5111
6.45,7973
5.68333333333333,5974
8.03333333333333,12562
6.61666666666667,8927
8.41666666666667,11062
8.3,11380
7.35,10290
8.55,12880
8.1,12062
8.28333333333333,11062
7.78333333333333,11199
5.96666666666667,6837
6.35,8109
8.63333333333333,13016
7.93333333333333,11471
7.3,9563
7.78333333333333,11925
8.15,11244
7.13333333333333,9472
5.63333333333333,6383
7.61666666666667,10790
7.56666666666667,10653
6.33333333333333,8200
7.73333333333333,11380
8.45,11744
8.71666666666667,12970
6.9,9563
7.06666666666667,9063
8.66666666666667,12970
8.05,12107
5.83333333333333,6746
8.26666666666667,12743
8.66666666666667,12743
5.86666666666667,7019
7.83333333333333,10653
6.1,6973
6.63333333333333,8563
6.98333333333333,9336
7.65,10381
5.96666666666667,6973
5.2,5519
8.56666666666667,12107
7.13333333333333,9790
6.96666666666667,9654
6.05,7246
6.4,7973
8.11666666666667,11835
7.95,11835
6.43333333333333,7609
7.23333333333333,9745
8.21666666666667,11562
7.96666666666667,12289
7.88333333333333,12198
8.03333333333333,11471
7.4,10472
5.81666666666667,6519
8.03333333333333,12516
6.58333333333333,8064
5.43333333333333,5928
8.01666666666667,11789
7.91666666666667,11199
6.35,7700
8.26666666666667,12289
7.73333333333333,10926
5.98333333333333,6792
8,11289
6.26666666666667,7291
8.05,11789
5.76666666666667,6065
7.15,10017
6.71666666666667,8700
8.45,11471
7.86666666666667,10790
8.03333333333333,11925
5.03333333333333,5292
8.01666666666667,11471
7.96666666666667,11108
5.23333333333333,5247
8.58333333333333,12425
7.83333333333333,11335
7.66666666666667,12243
6.71666666666667,8200
7.4,9699
7.61666666666667,10244
8.46666666666667,12516
5.61666666666667,6610
6.66666666666667,8518
7.46666666666667,10744
7.81666666666667,11062
7.86666666666667,11335
5.78333333333333,6655
6.48333333333333,8291
7.83333333333333,11153
7.93333333333333,11835
8.21666666666667,12516
6.96666666666667,9336
6.6,8427
8.18333333333333,11925
7.11666666666667,9836
7.65,12198
8,12425
7.95,11017
8.35,11335
5.51666666666667,5519
5.46666666666667,5519
8.68333333333333,13016
5.3,5656
7.25,10108
7.93333333333333,12107
8.01666666666667,11153
5.78333333333333,6246
6.4,7837
7.78333333333333,12425
5.15,5565
5.63333333333333,5928
