"sleep_hrs","steps"
7.93333333333333,7967
7.55,12249
6.43333333333333,6498
5.96666666666667,6792
6.25,6750
5.7,8681
8,12291
6.33333333333333,11829
6.06666666666667,12417
5.78333333333333,9898
5.86666666666667,11074
7.65,10906
7.65,6246
6.65,6162
7.76666666666667,8303
5.6,11200
5.93333333333333,10822
5.5,9688
7.95,11200
5.91666666666667,9520
6.35,11913
6.01666666666667,11871
8.65,10906
5.23333333333333,9478
8.78333333333333,8387
7.6,5868
8.7,10738
5.71666666666667,7967
6.23333333333333,9688
6.36666666666667,12123
5.58333333333333,11242
7.76666666666667,10738
7.71666666666667,11326
6.28333333333333,9478
8.78333333333333,10528
5.86666666666667,9646
6.55,12543
5.95,10696
7.9,11871
7.4,12165
8.81666666666667,9814
6.41666666666667,6708
5.6,11326
7.73333333333333,11368
8.33333333333333,8135
5.83333333333333,9730
7.7,6246
7.63333333333333,11116
7.53333333333333,6330
7.36666666666667,5742
6.73333333333333,9478
7.05,5868
5.93333333333333,7841
7.61666666666667,10654
6.58333333333333,9562
8.43333333333333,8975
6.2,12207
6.01666666666667,7002
7.53333333333333,7044
8.03333333333333,6918
7.46666666666667,7044
6.88333333333333,5532
8.81666666666667,8471
8.91666666666667,9730
7.96666666666667,8051
7.93333333333333,11913
7.46666666666667,13047
7.4,6792
6.8,5658
7.95,7967
6.81666666666667,13215
6.4,7086
7.7,12963
7.71666666666667,5700
5.75,10234
5.91666666666667,7211
7.03333333333333,5784
5.53333333333333,9604
5.88333333333333,9562
6.45,6330
5.4,9646
7.08333333333333,12669
7.61666666666667,6750
6.55,13005
6.75,5742
7.7,8051
6.35,7086
6.5,9436
6.1,9646
9.06666666666667,9688
8.51666666666667,10780
6.25,7002
6.26666666666667,12375
7.85,11494
6.6,12711
6.06666666666667,6456
7.85,6750
9.06666666666667,9227
5.93333333333333,8135
8.45,8555
6.43333333333333,6666
6,10738
6.75,13257
6.48333333333333,6624
7.71666666666667,13383
5.8,10948
6.23333333333333,6834
7.03333333333333,13425
7.88333333333333,7925
7.13333333333333,5994
6.85,5616
6.5,6666
7.4,13299
7.68333333333333,12249
7.76666666666667,12123
7.6,8177
6.03333333333333,12207
9.05,9898
8.45,10864
8.3,11116
6.41666666666667,6918
6.36666666666667,9604
6.76666666666667,9478
7.61666666666667,13299
8.81666666666667,10024
5.3,9730
6.8,13509
6.55,9688
7.45,6624
6.08333333333333,6498
7.7,13341
8.95,9269
5.68333333333333,8261
6.03333333333333,11368
5.88333333333333,7673
7.71666666666667,11158
8.66666666666667,10192
7.3,12963
5.88333333333333,11284
7.88333333333333,7463
6.45,9562
5.68333333333333,8009
7.81666666666667,7925
7.48333333333333,5868
7.85,7967
8.86666666666667,9185
7.61666666666667,6498
9.13333333333333,9269
5.78333333333333,9856
8.36666666666667,8765
6.88333333333333,5490
8.53333333333333,10108
6.48333333333333,12375
8.65,10528
7.81666666666667,6876
5.61666666666667,11032
6.68333333333333,6120
8.21666666666667,7967
6.96666666666667,13089
6.03333333333333,6792
5.55,10864
7.56666666666667,12291
8.66666666666667,8345
7.03333333333333,6036
7.81666666666667,11997
5.91666666666667,6498
9.15,9353
6.96666666666667,6078
5.66666666666667,8051
6.01666666666667,7589
5.71666666666667,10276
7.9,11997
7.68333333333333,12081
5.95,7547
8.45,11032
6.03333333333333,11536
7.7,5868
5.75,10570
7.38333333333333,5826
7.76666666666667,11997
6.01666666666667,9730
5.75,9059
8.3,7967
5.55,11158
8.45,8135
6.91666666666667,13677
6.31666666666667,9688
7.56666666666667,10780
6.88333333333333,5364
7.55,12795
8.6,9059
6.58333333333333,13089
7,13635
5.6,7967
6.5,12249
6.71666666666667,9730
7.88333333333333,6918
7.33333333333333,13131
7.76666666666667,11116
5.21666666666667,9478
6.83333333333333,5826
6.2,9520
7.6,13299
6.8,9646
8.61666666666667,10024
5.63333333333333,10360
6.01666666666667,10822
6.43333333333333,11997
9.05,9227
7.7,7589
7.6,12081
5.75,9562
7.45,6750
6.28333333333333,6876
7.11666666666667,12795
8.75,8597
7.9,11158
6.18333333333333,12585
5.66666666666667,9017
8.7,8765
7.78333333333333,11871
7.7,5616
7.9,8177
7.11666666666667,6372
6.18333333333333,12081
8.51666666666667,8135
5.66666666666667,7883
7.9,8093
8.66666666666667,8975
7.71666666666667,10738
6,7253
5.6,10780
8.08333333333333,8135
5.91666666666667,7505
8.76666666666667,10108
6.01666666666667,9436
8.93333333333333,9898
8.28333333333333,7925
8.6,8219
7.7,12249
8.25,11200
6.85,13215
6.01666666666667,12333
7.81666666666667,7757
5.95,12501
5.96666666666667,7757
5.96666666666667,6204
7,6330
7.88333333333333,12081
6.33333333333333,11871
6.43333333333333,9520
6.9,13719
8.33333333333333,11074
7.85,7631
6.71666666666667,5742
6.58333333333333,12921
6.25,12039
7.45,13047
7.71666666666667,6834
6.45,9436
5.76666666666667,9436
9.16666666666667,9730
6,11326
6.18333333333333,12291
7.85,8093
6.98333333333333,13341
8.36666666666667,8051
6.33333333333333,11913
7.73333333333333,7044
6.56666666666667,9604
5.91666666666667,12123
7.71666666666667,13173
8.78333333333333,10570
7.65,8387
8.61666666666667,10108
5.95,11116
7.65,11284
7.63333333333333,8345
7.7,6162
6.88333333333333,9436
7.63333333333333,12669
6.43333333333333,9604
6.18333333333333,12543
7.7,5826
7.61666666666667,6540
6.96666666666667,13509
9.1,9394
8.33333333333333,7841
9.05,9730
7.6,12291
7.7,7799
5.93333333333333,11074
9.1,9898
6,7631
8.43333333333333,8639
8.46666666666667,8177
6,6204
5.71666666666667,8387
7.78333333333333,6960
6.98333333333333,12669
7.61666666666667,7002
7.48333333333333,6750
7.8,10864
8.38333333333333,8891
8.9,9185
7.05,13089
7.96666666666667,6918
7.73333333333333,11661
5.93333333333333,7463
8.73333333333333,9898
5.7,9520
6.2,6666
6.6,6162
8.56666666666667,10780
8.6,8135
7.63333333333333,6918
6.63333333333333,6078
7.53333333333333,5868
8.65,10024
6.93333333333333,13677
8.36666666666667,10906
6.31666666666667,7086
5.83333333333333,8051
8.2,8009
5.96666666666667,6456
8.21666666666667,7841
7.85,11452
5.68333333333333,9982
7.6,6708
7.06666666666667,12795
6.4,12291
8.61666666666667,10486
6.55,6246
8.16666666666667,10948
5.75,10990
6.58333333333333,9436
6.88333333333333,9478
5.61666666666667,7925
5.71666666666667,11200
5.86666666666667,8261
6.73333333333333,6036
8.36666666666667,8219
6.41666666666667,12249
5.93333333333333,9394
8.91666666666667,9856
6.03333333333333,7547
6.43333333333333,6414
5.95,11913
7.86666666666667,12165
8.41666666666667,8891
5.7,10948
6.68333333333333,9688
6.36666666666667,9646
8.91666666666667,9269
5.68333333333333,10654
7.65,11997
6.06666666666667,6624
6.96666666666667,5532
6.4,6876
7.3,5952
8.56666666666667,10906
8.83333333333333,10738
5.26666666666667,9646
5.96666666666667,7463
8.78333333333333,8429
7.96666666666667,11116
7.85,11619
5.61666666666667,8807
5.71666666666667,8093
7.65,13467
5.6,9436
8.65,8429
5.63333333333333,8597
7.56666666666667,6372
7.7,11997
6.01666666666667,6918
5.7,11326
5.68333333333333,10486
7.51666666666667,13299
7.73333333333333,12333
5.75,8933
6,12879
8,11074
5.63333333333333,7883
5.86666666666667,9394
7.7,11074
8.13333333333333,11158
5.75,8639
8.05,7883
6.66666666666667,6120
7.68333333333333,8261
7.73333333333333,13215
6.96666666666667,13047
8.56666666666667,8219
5.75,11074
6,10864
6.68333333333333,9730
7.4,12291
6.31666666666667,6960
7.78333333333333,11200
5.68333333333333,8849
5.8,9185
6.9,13509
8.2,7925
7.33333333333333,13005
7.71666666666667,7589
8.5,10864
8.1,11158
6.85,13509
6.66666666666667,9478
7.56666666666667,6330
7.21666666666667,12963
6.06666666666667,10822
6.01666666666667,11326
7.71666666666667,12963
7.71666666666667,12081
7,13341
5.93333333333333,12501
7.3,13299
6.15,6456
8.83333333333333,8219
7.61666666666667,13089
5.75,11284
6.11666666666667,6414
7.48333333333333,12375
5.93333333333333,7086
8.2,7841
7.96666666666667,12039
8.13333333333333,10948
8.78333333333333,10108
7.45,13299
8.28333333333333,8135
7.7,11284
5.96666666666667,11787
5.96666666666667,6414
5.86666666666667,10990
7.56666666666667,5784
9.26666666666667,9478
5.95,7967
5.75,7925
6.15,6582
6.33333333333333,6876
8.95,9814
5.71666666666667,9311
9.1,9353
6.36666666666667,6750
8.08333333333333,7967
8.61666666666667,9017
6.63333333333333,9562
6.56666666666667,9520
8.41666666666667,8933
5.55,8135
7.13333333333333,6204
6.66666666666667,13089
5.93333333333333,11787
7.68333333333333,6918
7.7,13215
7.53333333333333,5952
5.8,9269
8.43333333333333,8597
8.86666666666667,9814
7.45,6792
6.91666666666667,9562
8.65,8345
7.8,11703
6.51666666666667,12711
6.56666666666667,12501
6.66666666666667,12837
6.36666666666667,11997
6.65,6330
5.76666666666667,8723
5.88333333333333,6582
5.85,9269
7.51666666666667,5994
8.58333333333333,10990
6.26666666666667,12417
8.46666666666667,10150
7.81666666666667,12249
7.41666666666667,12207
8.25,8051
7.78333333333333,7211
8.83333333333333,8933
8.46666666666667,8261
6.11666666666667,9394
7.46666666666667,5658
8.38333333333333,8933
7.61666666666667,8471
7,5616
6.28333333333333,9604
8.5,8807
5.71666666666667,10486
5.66666666666667,10318
5.31666666666667,9520
5.71666666666667,10234
7.6,6960
5.7,7925
8.25,10906
8.83333333333333,10654
8,8093
7.38333333333333,13089
6.56666666666667,6246
5.95,11661
7.56666666666667,7086
5.96666666666667,12459
8.68333333333333,8261
6.75,13173
7.73333333333333,11745
8.7,9940
7.86666666666667,11074
7.65,12921
5.71666666666667,8429
