"sleep_hrs","steps"
7.03333333333333,13023
5.31666666666667,6244
6.95,6517
7.95,6471
8.8,9747
7.26666666666667,10566
5.85,9520
5.1,9292
6.08333333333333,6016
7.98333333333333,5971
7.05,13660
8.38333333333333,8701
6.6,8155
5.5,9747
7.11666666666667,9747
7.61666666666667,9292
6.51666666666667,8109
8.4,13842
6.63333333333333,5561
7.98333333333333,9201
8.56666666666667,13069
7.96666666666667,8655
5.43333333333333,9611
7.71666666666667,9201
8.65,9656
5.65,10612
5.26666666666667,6380
8.21666666666667,9656
7.73333333333333,9656
8.48333333333333,7290
6.86666666666667,8746
6.35,11749
7.23333333333333,9565
5.96666666666667,6107
6.7,5425
8.13333333333333,5607
8.23333333333333,12887
6.5,8200
5.61666666666667,12477
7.98333333333333,12523
5.58333333333333,12341
7.8,6744
8.56666666666667,11294
7.11666666666667,7563
8.46666666666667,7199
8.41666666666667,10885
5.28333333333333,6471
6.65,5334
7.05,13023
5.31666666666667,6744
8.25,10839
8.41666666666667,11340
8.5,9019
6.01666666666667,12614
6.86666666666667,11385
7.88333333333333,6153
7.98333333333333,10703
6.05,6426
5.41666666666667,10839
8.06666666666667,5470
6.68333333333333,13160
8.05,12568
6,6699
5.71666666666667,9656
7.15,6244
6.98333333333333,12159
8.15,7882
6.25,7290
7.65,7609
7.23333333333333,6380
5.65,11021
6.18333333333333,6335
8.25,11112
7.81666666666667,9383
7.28333333333333,6562
8.48333333333333,12978
6.73333333333333,5743
6.28333333333333,11294
7.3,6380
8.21666666666667,11067
5.83333333333333,10339
7.45,9929
6.36666666666667,7336
7.56666666666667,10339
5.18333333333333,9247
6.46666666666667,12386
6.11666666666667,8064
8.73333333333333,11067
6.8,8883
6.36666666666667,8610
6.96666666666667,12068
6.2,11977
6.3,11067
5.75,7427
7.63333333333333,9656
5.51666666666667,12750
5.4,9565
8.03333333333333,10839
8.56666666666667,12705
6.73333333333333,13114
6.28333333333333,7063
8.55,5607
7.63333333333333,7108
6.76666666666667,6244
7.88333333333333,8837
8.2,5197
6.28333333333333,10521
8.16666666666667,12341
8.3,9520
