"sleep_hrs","steps"
7.21666666666667,8126
7.61666666666667,6696
8.78333333333333,7091
6.36666666666667,6943
7.88333333333333,9260
8.58333333333333,12959
7.25,10986
7.98333333333333,12318
7.35,12022
6.5,6499
6.01666666666667,6450
6.4,8521
5.66666666666667,12515
6.83333333333333,11923
6.35,10691
8.11666666666667,12515
6.51666666666667,10197
8.46666666666667,13008
6.01666666666667,12959
5.78333333333333,11973
7.51666666666667,10099
7.11666666666667,8669
5.43333333333333,5907
8.46666666666667,11825
8.51666666666667,8176
5.85,10641
5.66666666666667,13206
5.6,12564
8.23333333333333,11825
6.16666666666667,12614
8.61666666666667,10050
5.45,11628
7.41666666666667,10592
6.33333333333333,11775
8.23333333333333,12959
8.3,13304
7.25,10888
6.3,6844
8.58333333333333,12663
8.1,12663
6.83333333333333,8373
7.33333333333333,10789
6.55,6499
6.23333333333333,12367
6.23333333333333,6548
7.88333333333333,5759
6.61666666666667,10000
5.8,5957
8.61666666666667,7978
5.58333333333333,11726
7.96666666666667,10345
7.83333333333333,9507
7.38333333333333,7485
8.1,7535
6.35,7239
8.03333333333333,7535
8.01666666666667,5611
7.98333333333333,8965
8.08333333333333,10740
7.2,8274
8.73333333333333,13008
7.83333333333333,7041
8.08333333333333,5710
7.25,8126
7.66666666666667,7584
7.91666666666667,5710
6.45,11430
5.65,7633
7.75,5809
5.93333333333333,10493
7.95,10395
5.73333333333333,6548
6,10592
7.83333333333333,6943
5.51666666666667,5759
6.51666666666667,8274
7.61666666666667,7584
6.61666666666667,9902
8.05,10592
8.1,10641
8.45,11874
7.51666666666667,7485
5.56666666666667,12712
7,6647
6.56666666666667,6893
6.16666666666667,9655
5.91666666666667,8373
8.61666666666667,9162
8.73333333333333,6844
6.78333333333333,11825
7.61666666666667,6795
8.65,12121
7.1,7140
6.9,13353
8.4,8077
5.71666666666667,6252
5.73333333333333,5661
8.8,6844
7.05,13206
6.43333333333333,8422
6.28333333333333,10937
8.6,11973
5.66666666666667,12318
8.78333333333333,7337
5.6,10444
6.65,10000
8.05,11134
5.65,10789
7.03333333333333,13353
6.16666666666667,10641
7.75,6795
7.46666666666667,6696
7.76666666666667,9704
8.05,8521
7.11666666666667,12663
6.75,7830
8.16666666666667,12466
6.48333333333333,11332
7.15,12614
6.71666666666667,7732
7.45,10345
6.83333333333333,8225
8.33333333333333,8077
8.61666666666667,5957
6.83333333333333,8126
8.4,9655
6.58333333333333,6647
8.73333333333333,9704
7.21666666666667,10937
6.86666666666667,9310
8.25,5611
7.13333333333333,11233
8.4,11677
7.86666666666667,7189
5.78333333333333,12219
8.66666666666667,6450
8.36666666666667,8126
6.3,7041
6.48333333333333,11973
8.23333333333333,8570
7.06666666666667,6351
8.43333333333333,13058
7.13333333333333,6696
7.68333333333333,9754
6.28333333333333,6400
8.43333333333333,8324
5.93333333333333,7781
6.41666666666667,11480
8.51666666666667,13058
7.18333333333333,13156
7.31666666666667,7781
6.51666666666667,12170
6.08333333333333,12762
5.75,5907
5.66666666666667,11677
5.78333333333333,5858
8.36666666666667,13058
8.16666666666667,10789
6.13333333333333,9556
8.45,8126
6.23333333333333,12466
7.13333333333333,8373
5.73333333333333,13403
5.93333333333333,10641
6.9,11874
8.18333333333333,5562
6.26666666666667,9556
8.16666666666667,13403
8.38333333333333,8176
7.35,10740
8.03333333333333,7288
6.36666666666667,12367
7.48333333333333,10099
8.45,5907
5.53333333333333,10148
6.45,10543
7.86666666666667,11134
7.55,11578
7.48333333333333,11923
6.85,13058
6.15,9655
6.41666666666667,7781
7.1,13156
7.46666666666667,10395
7.53333333333333,6943
7.95,7239
7.88333333333333,9162
5.65,12417
8.71666666666667,9556
8.53333333333333,9310
7.18333333333333,12959
8.18333333333333,5661
6.76666666666667,8422
8.68333333333333,6598
7.2,8373
7.25,8028
6.28333333333333,8324
8.78333333333333,9507
7.55,11825
7.75,7682
6.28333333333333,11874
6.56666666666667,8373
8.18333333333333,7781
8.01666666666667,11233
8.58333333333333,9951
5.63333333333333,10937
5.98333333333333,8028
5.63333333333333,8422
5.66666666666667,12466
8.21666666666667,7880
7.33333333333333,7880
6.61666666666667,6499
6.05,6548
8.33333333333333,13156
6.8,12959
6.08333333333333,10148
5.75,13452
8.08333333333333,12269
5.56666666666667,7781
5.46666666666667,5759
5.88333333333333,13107
7.03333333333333,7091
6.16666666666667,9902
7.61666666666667,9951
5.73333333333333,10691
5.66666666666667,12614
6.21666666666667,8324
5.8,13206
8.58333333333333,8274
8.45,13008
5.66666666666667,7485
5.91666666666667,10444
6.71666666666667,11677
7.06666666666667,8718
7.86666666666667,11233
5.68333333333333,12367
8.21666666666667,12614
7.05,8570
7.06666666666667,6450
8.5,9902
5.66666666666667,10444
8.43333333333333,5858
7.06666666666667,6696
8.23333333333333,13353
5.45,9754
7.76666666666667,7929
5.6,10691
5.53333333333333,7880
8.05,12318
6.35,10937
8.25,7830
6.85,9211
8.05,8422
7.03333333333333,6499
7.06666666666667,8767
8.08333333333333,7387
5.75,7436
7.7,6943
8.23333333333333,11973
5.85,9408
8.43333333333333,9655
8.8,7288
8.4,12860
5.85,7732
7.81666666666667,10986
5.63333333333333,10197
7.66666666666667,6844
5.98333333333333,6450
8.5,11874
8.03333333333333,8373
7.46666666666667,7288
6.06666666666667,6400
5.36666666666667,5907
7.88333333333333,11134
8.65,12022
7.56666666666667,7584
5.53333333333333,8274
6.56666666666667,8176
6.91666666666667,6647
7.31666666666667,7929
7.11666666666667,12712
6.41666666666667,11085
7.05,6844
6.61666666666667,11628
5.88333333333333,6499
7.61666666666667,12071
7.98333333333333,12170
6.7,9902
7.56666666666667,10000
5.93333333333333,8077
6.2,12515
8.18333333333333,8521
5.65,6351
8.26666666666667,8471
8.68333333333333,9852
8.11666666666667,10937
7.4,7781
5.75,6598
8.25,13008
5.86666666666667,9408
8.53333333333333,12121
6.48333333333333,10641
5.81666666666667,10543
7.73333333333333,9704
5.33333333333333,11726
8.25,13058
7.06666666666667,6795
8.1,5611
8.75,7239
7.7,6154
5.68333333333333,11973
5.43333333333333,11775
5.85,10592
5.88333333333333,7732
7.06666666666667,8817
7.95,12367
6.8,12811
7.86666666666667,9359
5.58333333333333,8324
6.93333333333333,13304
6.61666666666667,9951
8.08333333333333,8866
8.6,9211
8.8,6598
7.46666666666667,7337
8.68333333333333,12663
5.65,11628
5.65,13156
6.13333333333333,9458
6.41666666666667,12269
7.21666666666667,8028
8.5,9852
5.68333333333333,12269
6.28333333333333,12417
5.86666666666667,9211
6.43333333333333,7978
7.61666666666667,6450
5.68333333333333,8471
8.46666666666667,8471
7.53333333333333,12318
7.48333333333333,11973
7.33333333333333,10740
8.81666666666667,7436
7.56666666666667,12515
8.65,9408
6.8,9655
8.16666666666667,13353
5.6,8028
6.43333333333333,7781
8.65,11973
6.23333333333333,12417
7.1,13353
6.15,10000
6.28333333333333,6548
7.53333333333333,11923
6.06666666666667,12614
5.81666666666667,13206
8.68333333333333,13206
7.1,6647
5.86666666666667,8422
7.11666666666667,12614
5.71666666666667,6598
6.75,7584
7.28333333333333,7929
7.6,12071
8.03333333333333,11233
5.6,13156
6.78333333333333,8373
8.25,12614
6.08333333333333,12910
5.56666666666667,6598
8.11666666666667,12170
8.4,5809
8.65,10000
5.6,8126
6.5,8077
6.91666666666667,6746
7.98333333333333,7239
7.81666666666667,10888
8.4,9754
7.63333333333333,9754
6.68333333333333,6943
7.9,8126
5.98333333333333,9507
8.01666666666667,10345
6.58333333333333,10148
6.23333333333333,9458
8.46666666666667,8422
5.53333333333333,6450
8.53333333333333,13008
6.05,12910
7.51666666666667,7288
8.66666666666667,13107
5.4,6104
6.7,9704
5.73333333333333,9162
7.31666666666667,10888
7.88333333333333,7041
6.51666666666667,10296
8.21666666666667,8570
6.78333333333333,12860
5.93333333333333,6548
8.73333333333333,9310
6.3,6746
6.75,9704
8.68333333333333,6252
8.08333333333333,12121
6.48333333333333,11282
8.45,8274
5.93333333333333,7633
8.45,9458
5.95,8471
5.46666666666667,9803
8.36666666666667,5710
6.21666666666667,9458
7.96666666666667,9014
7.98333333333333,5661
8.05,10493
8.65,9359
5.68333333333333,11628
6.43333333333333,11529
6.13333333333333,10247
6.43333333333333,11430
7.56666666666667,7387
6.45,8077
8.51666666666667,12022
6.68333333333333,11726
6.36666666666667,8324
6.86666666666667,12959
5.91666666666667,6499
8.16666666666667,12860
8.18333333333333,7584
6.16666666666667,8471
5.63333333333333,13058
8.5,12910
7.83333333333333,11036
6.28333333333333,12269
7.95,8915
5.53333333333333,12860
6.48333333333333,12121
8.16666666666667,12219
8.68333333333333,9359
5.45,11726
5.58333333333333,6499
8.81666666666667,7485
5.86666666666667,9113
6.91666666666667,12712
7.61666666666667,9754
5.51666666666667,12959
7.26666666666667,7929
7.66666666666667,7535
5.63333333333333,9803
7.91666666666667,8176
5.65,10148
6.1,10493
8.11666666666667,8767
8.05,11282
6.3,11677
6.13333333333333,12515
7.8,9310
8.18333333333333,10986
8.15,12071
8.68333333333333,12466
5.53333333333333,5759
5.5,5759
5.63333333333333,13353
5.36666666666667,5858
5.58333333333333,8274
5.6,10000
7.9,9113
8.68333333333333,6400
7.56666666666667,12269
8.1,10937
7.91666666666667,7140
6.43333333333333,12170
7.05,11381
5.86666666666667,10493
5.45,5809
5.73333333333333,11726
5.8,10543
6.51666666666667,11480
7.66666666666667,6104
5.56666666666667,13156
8.81666666666667,6795
8.05,12121
5.6,12712
7.21666666666667,10839
7.95,5759
8.61666666666667,12811
7.81666666666667,7091
8.16666666666667,8471
7.38333333333333,10395
7.91666666666667,9162
5.68333333333333,10740
5.73333333333333,9310
6.06666666666667,10296
5.85,6450
7.91666666666667,12269
7.06666666666667,12564
7.48333333333333,12219
5.78333333333333,7633
8.31666666666667,11578
8.71666666666667,12170
8.75,7830
8.45,9556
8.8,6746
7.48333333333333,11874
7.33333333333333,7781
8.26666666666667,11628
8.65,7880
5.91666666666667,8471
5.66666666666667,8324
5.66666666666667,5710
5.71666666666667,7584
6.36666666666667,11134
7.66666666666667,7633
8.33333333333333,13206
8.11666666666667,7584
6.71666666666667,11628
8.31666666666667,5809
7.05,8866
8.4,9704
5.56666666666667,6548
5.71666666666667,11923
8.4,9310
7.53333333333333,6351
7.03333333333333,8718
6.36666666666667,6548
6.63333333333333,9902
8.6,10000
7.25,11036
7.95,7140
8.6,8225
7.96666666666667,9113
6.7,7091
7.38333333333333,10543
6.91666666666667,6696
5.75,9458
7.45,7535
7.66666666666667,12022
5.65,13353
6.01666666666667,8521
7.15,6696
7.51666666666667,6400
7.31666666666667,10641
7.15,6795
6.83333333333333,12663
6.83333333333333,11726
6.21666666666667,6548
5.68333333333333,10493
6.58333333333333,6746
6.5,10395
6.35,10740
5.75,13304
7.1,7091
6.4,12466
7.7,7781
7.21666666666667,7978
7.7,12170
8.33333333333333,11381
6.61666666666667,6992
7.88333333333333,7239
7.53333333333333,12022
5.85,8373
8.18333333333333,13353
6.8,9310
5.91666666666667,6450
7.1,6696
8.75,9458
8.78333333333333,12071
5.65,7485
8.68333333333333,7929
8.73333333333333,12170
7.75,10937
7.63333333333333,6647
8.53333333333333,12910
6.86666666666667,12860
8.5,5809
6.93333333333333,9014
7.81666666666667,7189
6.83333333333333,9458
5.8,6302
6.78333333333333,12811
6.86666666666667,13206
7.06666666666667,6943
8.3,7830
8.15,8471
6.8,13156
6.15,10493
8.5,9951
5.66666666666667,7732
6.15,10345
6.36666666666667,12466
5.81666666666667,9359
5.63333333333333,8373
8.18333333333333,13156
7.56666666666667,6647
6.36666666666667,6992
5.75,11973
8.61666666666667,8176
7.15,8570
8.11666666666667,8521
5.73333333333333,7485
8.66666666666667,9408
6.96666666666667,11726
6.48333333333333,10592
8.31666666666667,11874
6.36666666666667,11628
6.85,11973
8.08333333333333,5611
6.86666666666667,12515
5.65,10543
6.91666666666667,13353
7.76666666666667,7041
8.46666666666667,11726
6.8,9458
7.03333333333333,13206
8.36666666666667,9458
6.06666666666667,12959
7.76666666666667,5809
5.36666666666667,6006
5.81666666666667,8274
7.26666666666667,8028
8.23333333333333,13107
8.33333333333333,13107
6.55,8324
5.71666666666667,7633
8.11666666666667,12564
7.76666666666667,6992
6.63333333333333,11578
8.66666666666667,6154
5.85,8471
8.15,5562
7.75,6992
8.21666666666667,11973
6.75,11923
8.4,9803
6.63333333333333,7091
6.15,9803
5.6,10050
7.9,8225
7.83333333333333,9458
6.86666666666667,11973
5.8,9162
6.35,6943
5.56666666666667,12959
8.15,8619
7.1,12564
5.58333333333333,8126
5.53333333333333,7781
6.4,11282
7.1,11282
5.86666666666667,6598
5.58333333333333,10099
6.5,7732
6.68333333333333,6992
5.43333333333333,5661
5.98333333333333,6548
6.9,9113
5.75,12022
7.06666666666667,8422
6.51666666666667,10148
6.93333333333333,11677
8.66666666666667,12910
5.63333333333333,13206
5.33333333333333,11775
5.86666666666667,9260
5.88333333333333,8126
5.71666666666667,11775
7.95,8225
8.68333333333333,7633
6.48333333333333,7732
5.93333333333333,8274
5.51666666666667,7830
5.85,9310
7.75,12121
7.66666666666667,9655
8.18333333333333,12219
5.91666666666667,7584
8.36666666666667,12959
6.85,8126
6.48333333333333,7929
8.38333333333333,5661
8.33333333333333,8471
7.61666666666667,7682
7.91666666666667,12367
8.25,11825
5.53333333333333,8126
8.08333333333333,8471
8.16666666666667,12170
5.65,11825
6.15,8373
8.03333333333333,5661
5.6,7781
5.68333333333333,13206
8.68333333333333,12022
7.73333333333333,12071
7.1,7189
7.1,6400
5.66666666666667,10148
6.61666666666667,10050
7.55,6252
7.45,6943
6.76666666666667,11874
8.66666666666667,11923
5.65,11775
8.56666666666667,6154
8.75,9408
7.1,6893
5.5,10099
7.88333333333333,7140
7.05,11529
6.71666666666667,9606
7.83333333333333,10691
5.81666666666667,6598
5.78333333333333,8521
7.86666666666667,7091
