"sleep_hrs","steps"
8.63333333333333,8294
7.13333333333333,13226
7.36666666666667,6546
5.46666666666667,7108
7.9,7045
5.43333333333333,9106
6.35,13226
7.21666666666667,12914
5.86666666666667,13351
7.45,10604
7.65,11853
8.36666666666667,11541
6.28333333333333,5984
5.65,5921
6.31666666666667,8856
7.63333333333333,12102
7.36666666666667,11353
8.56666666666667,10354
7.38333333333333,12040
6.71666666666667,9980
6.01666666666667,12914
6.45,12914
8.2,11478
6.43333333333333,9917
6.23333333333333,8918
5.76666666666667,5672
7.45,11228
5.5,8294
6.68333333333333,10292
6.88333333333333,13101
7.45,12227
5.46666666666667,11228
5.46666666666667,12290
5.41666666666667,9855
8.15,11103
7.43333333333333,10229
7.83333333333333,11228
6.76666666666667,12914
5.9,13101
8.56666666666667,10542
5.38333333333333,6920
5.5,12352
7.41666666666667,12415
5.41666666666667,8606
7.33333333333333,10417
6.33333333333333,5984
7.58333333333333,11915
7.41666666666667,6109
6.55,5609
6.28333333333333,9855
7,5734
8.33333333333333,8044
7.43333333333333,11166
7.46666666666667,10042
7.35,9355
6.16666666666667,13164
7.96666666666667,7482
5.38333333333333,7482
8.15,7295
8.48333333333333,7545
6.68333333333333,5484
6.23333333333333,8981
6.56666666666667,10354
8.26666666666667,8481
6.25,12914
7.98333333333333,7108
6.21666666666667,5547
8.65,8294
8.48333333333333,7607
6.08333333333333,5547
8.6,10979
7.75,7670
7.23333333333333,5672
8.38333333333333,10167
6.28333333333333,10042
5.56666666666667,6109
6.43333333333333,10229
5.45,6983
6.21666666666667,5609
6.6,8481
8.45,7607
6.76666666666667,9792
8.45,10229
5.46666666666667,10229
7.66666666666667,11291
8.2,7482
6.8,13351
7.45,12602
7.48333333333333,6483
7.41666666666667,6983
7.35,9543
6.56666666666667,8668
6.15,9043
8.13333333333333,6920
8.38333333333333,11291
8.1,6858
5.46666666666667,11603
5.5,7170
6.43333333333333,13351
8.16666666666667,8169
5.7,5796
6.88333333333333,5547
5.41666666666667,6858
7.25,13226
7.35,13101
6.68333333333333,8731
6.05,13164
8.55,10604
7.93333333333333,11416
8.21666666666667,11915
5.5,7295
6.33333333333333,10105
6.33333333333333,9855
8.31666666666667,10729
8.65,10479
6.91666666666667,13414
8.35,10292
5.5,6795
5.56666666666667,6546
8.66666666666667,9605
7.38333333333333,8856
5.66666666666667,12415
8.58333333333333,7919
7.38333333333333,11978
8.46666666666667,10916
7.48333333333333,12290
8.21666666666667,7794
7.35,10042
7.43333333333333,8419
8.11666666666667,8169
7.33333333333333,5734
8.55,8294
8.68333333333333,9543
5.66666666666667,6483
