"sleep_hrs","steps"
6.83333333333333,6659
7.15,6908
7.13333333333333,6858
7.51666666666667,11440
7.38333333333333,12038
8.68333333333333,11091
7.58333333333333,10793
8,6460
6.91666666666667,6410
8.46666666666667,9547
5.96666666666667,9049
5.56666666666667,11440
6.26666666666667,11440
7.36666666666667,10743
8.6,9000
6.9,6111
8.4,10544
7.28333333333333,9498
7.7,11241
8.18333333333333,10544
5.91666666666667,11241
7.38333333333333,12187
6.98333333333333,6808
8.65,11291
8.46666666666667,11291
7.48333333333333,7954
7.3,9647
8.88333333333333,11141
6.25,6509
7.88333333333333,6061
6.2,6111
6.06666666666667,9149
7.35,7157
7.16666666666667,13681
6.1,8203
7.81666666666667,7854
6.03333333333333,12785
5.88333333333333,6858
7.66666666666667,6011
8.08333333333333,7207
7.33333333333333,12635
7.71666666666667,13880
6.06666666666667,10195
7.48333333333333,14030
8.08333333333333,6559
7.7,12336
5.81666666666667,6808
7.86666666666667,12785
7.51666666666667,6061
6.65,7107
8.73333333333333,11340
8.28333333333333,6659
5.81666666666667,8601
5.7,7954
6.13333333333333,8252
6.06666666666667,6758
7.35,13233
7.15,6758
7.15,13333
8.13333333333333,10892
5.81666666666667,6908
6.15,6210
7.63333333333333,13781
6.13333333333333,6758
5.56666666666667,13233
6.76666666666667,11739
5.6,11589
6.13333333333333,8003
7.8,11739
7.6,10693
8.55,8900
6.2,13233
6.28333333333333,9996
8.61666666666667,9498
6.21666666666667,13283
7.58333333333333,8103
8.36666666666667,11291
6.13333333333333,11141
5.9,12635
6.5,7605
6.56666666666667,6111
7.91666666666667,7705
8.03333333333333,6659
8.38333333333333,9846
7.38333333333333,5912
7.41666666666667,11938
8.31666666666667,11042
6.61666666666667,6360
6.2,7655
6.48333333333333,6260
5.88333333333333,11490
6.43333333333333,6659
5.9,7356
5.96666666666667,11490
7.05,11589
6.21666666666667,7356
7.48333333333333,11340
7,6111
5.91666666666667,10394
8.45,9647
7.6,7954
7.73333333333333,13631
6.06666666666667,12436
7.8,13432
7.43333333333333,8551
7.35,12934
7.3,14129
8.5,7007
5.46666666666667,12934
5.7,11091
8.58333333333333,9000
6.1,9996
7.5,10294
6.33333333333333,10643
7.75,11540
5.96666666666667,7356
5.96666666666667,12436
5.55,8252
7.2,11141
6.06666666666667,12237
8.81666666666667,8551
6.18333333333333,8352
6.48333333333333,11440
7.15,13731
6.71666666666667,6559
6,7256
8.4,10095
5.96666666666667,9846
8.66666666666667,7605
5.73333333333333,13333
8.46666666666667,11191
5.53333333333333,13133
5.51666666666667,11888
5.31666666666667,12137
6.05,6509
8.58333333333333,9049
7.41666666666667,11042
5.73333333333333,7356
7.48333333333333,6061
5.66666666666667,11540
7.43333333333333,8800
8.88333333333333,8850
6.03333333333333,9547
5.63333333333333,11241
6.26666666666667,7904
7.56666666666667,13980
8.8,7854
8.55,7157
8.8,9298
5.75,8153
7.41666666666667,10095
8.73333333333333,11141
6.31666666666667,6360
8.95,8800
6,12187
6.1,6659
8.51666666666667,8701
9.01666666666667,9597
6.63333333333333,11789
5.83333333333333,13582
7.35,9846
8.55,7406
8.55,7057
7.58333333333333,12336
8.4,6858
6.25,10693
7.35,8601
5.98333333333333,12884
8.51666666666667,11390
8.45,9896
5.91666666666667,6758
6.86666666666667,6410
8.38333333333333,10593
7.75,7954
6.61666666666667,6111
6.11666666666667,9996
7.43333333333333,14179
6.21666666666667,7854
6.2,11291
8.43333333333333,9996
8.1,6808
5.41666666666667,12436
6.35,10344
6.26666666666667,6460
7.35,10842
8,8103
8.16666666666667,6310
6.9,6609
8.76666666666667,9498
8.55,8651
6.83333333333333,6758
7.23333333333333,5912
6.26666666666667,6958
8.1,6210
7.28333333333333,10743
8.6,7356
8.25,8203
6.1,11091
7.13333333333333,13432
5.96666666666667,11340
5.96666666666667,8402
8.13333333333333,7954
8.53333333333333,8850
8.75,11291
7.56666666666667,13930
6.63333333333333,11838
7.66666666666667,12586
6.21666666666667,7555
6.26666666666667,8302
5.73333333333333,7505
7.63333333333333,13831
8.13333333333333,8053
8.33333333333333,11091
5.73333333333333,10693
6.71666666666667,7057
7.45,11191
6.05,8601
8.51666666666667,8900
7.86666666666667,12735
7.65,10693
5.38333333333333,12635
7.33333333333333,10643
5.66666666666667,11241
7.35,12635
7.08333333333333,11589
5.66666666666667,8651
7.43333333333333,13930
5.56666666666667,8003
6.85,6609
5.88333333333333,7456
6.95,11540
7.33333333333333,10842
7.5,13930
7.43333333333333,7954
7.36666666666667,11241
7.21666666666667,6061
8.06666666666667,7655
5.61666666666667,8651
7.23333333333333,6858
8.88333333333333,9049
8.9,8502
6.35,6410
6.2,6958
5.6,11390
8.06666666666667,7007
8.36666666666667,8651
6.11666666666667,12984
8.16666666666667,8153
7.7,11540
8.28333333333333,6559
7.36666666666667,8352
6.15,10892
7.51666666666667,10145
8.66666666666667,7854
7.38333333333333,13233
5.66666666666667,8053
7.41666666666667,9298
6.25,9099
8.01666666666667,7655
8.38333333333333,6758
6.28333333333333,6460
8.38333333333333,11390
5.4,12087
6.2,11191
6.31666666666667,11390
6,11042
7.11666666666667,11390
8.21666666666667,8402
8.25,6509
8.1,7107
6.35,8252
8.03333333333333,8003
5.85,7456
5.61666666666667,8701
7.38333333333333,9049
8.9,9348
7.36666666666667,12436
9.08333333333333,9896
7.5,6061
6.05,8153
7.26666666666667,12984
6.26666666666667,7854
7.45,8252
7.93333333333333,6310
7.95,13283
9.05,9846
8.21666666666667,10992
9.03333333333333,10195
8.68333333333333,9348
7.7,14030
8.31666666666667,6758
6.13333333333333,10892
8.76666666666667,11340
8.98333333333333,9747
7.95,6061
5.46666666666667,11789
7.11666666666667,11340
6.78333333333333,6908
7.71666666666667,8053
7.45,12436
8.96666666666667,9249
7.5,12536
7.8,11838
5.6,8252
6.5,11589
8.88333333333333,9647
8.33333333333333,8402
7.28333333333333,9149
6.73333333333333,6410
6.03333333333333,13283
7.26666666666667,11042
5.85,13432
8.61666666666667,11241
5.61666666666667,10992
6.63333333333333,7256
7.58333333333333,10294
7.3,10942
7.85,13183
5.68333333333333,7356
8.76666666666667,8551
6.1,13532
7.08333333333333,6709
7,11739
7.66666666666667,10593
6.25,7356
8,13084
8.25,10344
6.05,7406
5.61666666666667,8053
8.71666666666667,7954
7.3,6011
6.35,7207
8.4,10045
8.61666666666667,7256
5.61666666666667,11340
6,13382
5.56666666666667,13382
7.35,13930
8.53333333333333,7207
7.8,12038
7.93333333333333,13084
7.41666666666667,10344
7.13333333333333,6061
6.63333333333333,11540
5.45,12137
7.5,8203
8.66666666666667,8651
6.98333333333333,6559
7.88333333333333,13283
8.95,10693
7.16666666666667,13432
5.55,8352
6.55,6260
5.7,8153
6.36666666666667,6509
8.45,8800
7.21666666666667,13233
6.06666666666667,8850
8.46666666666667,9946
6.35,11390
6.11666666666667,6908
7.81666666666667,12137
8.71666666666667,7804
7.51666666666667,8252
6.43333333333333,6908
6.03333333333333,9348
8.31666666666667,6709
8.31666666666667,8502
6.71666666666667,7157
6.13333333333333,13084
8.23333333333333,10793
7.38333333333333,14129
