"sleep_hrs","steps"
7.31666666666667,8431
8.43333333333333,6732
7.3,7210
7.66666666666667,7103
6.15,9493
6.3,11352
6.21666666666667,12946
8.16666666666667,12521
5.81666666666667,6413
5.93333333333333,6360
7.06666666666667,9175
8.91666666666667,13265
8.63333333333333,12362
6.9,11087
8.63333333333333,13211
6.68333333333333,10503
8.26666666666667,12468
5.28333333333333,10396
7.7,9281
8.78333333333333,5882
6.83333333333333,12096
7.53333333333333,8484
7.51666666666667,11034
7.26666666666667,13318
5.83333333333333,12096
7.26666666666667,13371
5.41666666666667,10343
6.46666666666667,11830
6.03333333333333,10874
5.86666666666667,12043
7.06666666666667,11299
7.38333333333333,6997
9.01666666666667,13424
8.7,13424
6.51666666666667,8803
6.61666666666667,11193
5.86666666666667,6413
8.51666666666667,13052
6.21666666666667,6519
6.85,5669
7.2,10343
5.78333333333333,5882
7.26666666666667,8166
6.8,11990
7.85,10609
8.91666666666667,9759
5.78333333333333,7581
7.3,7635
8.11666666666667,7422
7.06666666666667,7635
6.85,5404
6.03333333333333,9334
7.68333333333333,11140
7.85,8644
6.31666666666667,7157
5.73333333333333,5563
7.53333333333333,8431
7.25,7688
5.56666666666667,5563
5.35,11618
8.41666666666667,7794
5.46666666666667,5722
6.18333333333333,10768
6.15,10609
5.3,6519
6.85,10928
6.98333333333333,7050
8.83333333333333,5722
6.85,8644
7.1,7688
7.21666666666667,10237
6.83333333333333,10874
7.63333333333333,10981
7.15,12202
6.36666666666667,7581
8.8,13530
7.41666666666667,6678
7.68333333333333,7050
7.41666666666667,9918
6.53333333333333,8856
5.55,9387
8.28333333333333,6944
7.2,12149
5.56666666666667,6838
6.26666666666667,12627
8.78333333333333,7316
8.75,13583
7.3,8325
5.31666666666667,6094
7.38333333333333,5510
5.56666666666667,6891
7.95,8962
7.63333333333333,11352
5.78333333333333,12362
7.2,12999
8.73333333333333,7475
6.2,10715
7.25,10343
7.68333333333333,11459
7.63333333333333,11246
5.18333333333333,13636
5.83333333333333,10981
6.2,6838
8.26666666666667,6732
7.56666666666667,9972
5.25,9122
7.3,13424
8.38333333333333,8006
5.41666666666667,13105
5.35,11565
5.35,13318
6.13333333333333,7847
7.7,10609
7.56666666666667,8591
7.21666666666667,8325
8.65,5882
7.21666666666667,8431
6.26666666666667,9865
6.21666666666667,6678
6.2,9918
8.15,11352
6.83333333333333,9547
8.95,5404
5.56666666666667,11512
5.98333333333333,11830
6.21666666666667,7316
8.78333333333333,12893
5.3,6307
8,8431
7.36666666666667,7210
