"sleep_hrs","steps"
5.5,11637
7.76666666666667,5806
5.78333333333333,6143
8.16666666666667,6087
5.6,12366
6.25,9339
6.61666666666667,9787
7.01666666666667,13824
6.06666666666667,9002
7.66666666666667,8834
6.31666666666667,5582
7.6,5582
6.65,12030
5.35,8217
7.95,8049
8.11666666666667,9395
9.1,9395
5.3,8778
6.65,7993
5.6,12086
7.2,5302
6.96666666666667,8666
7.6,11694
6.66666666666667,8217
7.61666666666667,9170
6.36666666666667,8666
5.88333333333333,9170
7.3,13207
6.96666666666667,13488
6.61666666666667,9843
7.56666666666667,13768
6,5975
9,9226
8.8,9226
5.68333333333333,7264
6.65,8273
7.91666666666667,10852
7.75,9058
6.3,5638
7.16666666666667,5190
7.81666666666667,13207
6.65,5302
8.56666666666667,11581
6.2,8049
8.3,12703
8,11301
7.25,11301
6.71666666666667,11189
8.41666666666667,6647
8.11666666666667,10516
7.9,7544
6.65,13600
7.45,7208
7.55,10124
8.11666666666667,6143
7.35,5133
5.53333333333333,11637
8.41666666666667,6703
7.6,10068
5.3,10516
8.11666666666667,8498
5.58333333333333,11357
6.05,10572
7.25,13432
6.21666666666667,13319
7.96666666666667,5694
6.41666666666667,13488
6.4,9899
6.06666666666667,6031
7.85,10124
6.75,5190
6.65,11750
8.86666666666667,11357
5.95,13095
7.25,13488
7.6,13544
8.46666666666667,6591
5.93333333333333,9226
6.05,5750
7.15,11077
8.8,7825
7.61666666666667,7320
5.5,7544
8.36666666666667,5975
7.41666666666667,10292
8.01666666666667,5918
7.66666666666667,10348
7.6,8890
8.36666666666667,6255
5.68333333333333,12254
7.76666666666667,11637
6.3,5414
6.76666666666667,10516
5.88333333333333,5918
6.26666666666667,10292
5.13333333333333,9619
5.33333333333333,9507
5.4,7320
6.16666666666667,9619
7.9,8778
5.35,11189
6.35,13376
5.25,7937
6.51666666666667,10292
6.95,8385
7.6,13712
6.9,13656
7.05,8217
7.3,11021
6.8,10965
9.05,10348
7.85,12927
7.4,7432
8.25,9226
5.68333333333333,11469
8.96666666666667,9114
6.55,10068
6.3,11413
6.9,13319
8.56666666666667,11750
8.76666666666667,7096
7.06666666666667,5302
6.45,7096
8.05,12871
8.2,5806
8.05,12927
6.76666666666667,8329
8.4,12478
7.41666666666667,5021
5.25,9731
7.96666666666667,11189
8.31666666666667,9002
6.5,5526
6.9,7096
7.21666666666667,11133
7.4,12086
6.86666666666667,5470
5.3,9395
6.4,5806
7.91666666666667,12983
9.01666666666667,10796
5.43333333333333,11750
6.65,6872
5.4,9395
8.11666666666667,9507
7.01666666666667,6872
8.81666666666667,9283
7.31666666666667,5302
8.06666666666667,8610
8.11666666666667,10628
6.86666666666667,8273
6.1,12759
6.51666666666667,11637
6.36666666666667,7264
6.75,13544
6.05,10460
5.95,9955
8.01666666666667,10404
8.11666666666667,7769
7.61666666666667,10180
7.16666666666667,13880
7.45,11694
6.46666666666667,13600
8.35,6367
6.4,10180
7.9,9058
6.61666666666667,7993
