"sleep_hrs","steps"
7.25,9114
5.71666666666667,12156
6.31666666666667,12280
5.55,12239
5.93333333333333,9978
8.28333333333333,7593
7.73333333333333,5867
6.88333333333333,12074
7.88333333333333,11827
6.1,11088
6.45,10882
6.2,13718
6.66666666666667,11088
7.68333333333333,7059
6.18333333333333,7018
7.75,9361
7.95,11951
6.03333333333333,7470
5.63333333333333,9114
6.26666666666667,13677
8.56666666666667,7799
6.31666666666667,10389
7.68333333333333,10841
6.61666666666667,11211
8.36666666666667,6073
7.73333333333333,6607
8.13333333333333,8662
6.51666666666667,12115
8.1,11910
6.78333333333333,11951
8.58333333333333,10841
5.91666666666667,13390
6.03333333333333,11334
7.9,8909
7.38333333333333,8909
8.38333333333333,8868
7.45,12403
6.7,12855
6.73333333333333,12650
6.16666666666667,11211
6.8,12280
8.28333333333333,5620
8.06666666666667,11704
7.53333333333333,6278
6.13333333333333,12115
7.65,6073
7.18333333333333,8251
7.8,11910
8.6,9197
6.46666666666667,10348
5.43333333333333,11745
6.1,10553
7.55,6237
6.6,11416
6.1,7799
5.76666666666667,11499
8.7,5990
7.63333333333333,8786
6.65,6895
6.85,6607
7.75,6771
5.31666666666667,12197
6.15,10841
5.68333333333333,8333
8.1,6031
8.71666666666667,7635
8.33333333333333,6155
5.7,9443
6.11666666666667,11992
5.36666666666667,12197
8.03333333333333,6648
7.98333333333333,7552
7.8,11046
7.78333333333333,8868
6.18333333333333,13266
8.75,8375
5.9,13636
8.7,8744
8.18333333333333,10265
7.78333333333333,6689
8.03333333333333,7799
6.06666666666667,7717
8.2,11129
6,12567
8.3,5703
7.2,12609
6.33333333333333,10224
6,12156
5.88333333333333,10019
5.9,11827
8.18333333333333,10718
5.51666666666667,8046
6.03333333333333,8827
8.03333333333333,7676
5.55,12033
6.6,6484
5.58333333333333,11622
6.51666666666667,11375
7.68333333333333,5785
5.96666666666667,7881
5.45,12156
7.9,8621
8.16666666666667,9197
6.2,12485
7.28333333333333,7922
8.7,6401
5.38333333333333,7799
8.05,11951
7.15,7429
8.23333333333333,11252
6.26666666666667,10183
7.56666666666667,9114
8.08333333333333,11088
7.83333333333333,6607
6.83333333333333,11211
5.5,10553
8.51666666666667,10882
8.28333333333333,8416
8.71666666666667,6895
7.71666666666667,8292
6.1,12321
8.23333333333333,7717
6.01666666666667,13307
7.9,8539
5.56666666666667,10512
8.63333333333333,7552
5.95,10224
8.5,6401
8.55,11293
6.18333333333333,10471
7.3,8786
5.86666666666667,11786
5.58333333333333,8169
7.55,6771
7.7,8128
6.56666666666667,6854
7.25,12937
5.78333333333333,12115
6.86666666666667,11293
